tiempo_s,senal_cruda,senal_filtrada,rectificada,envolvente,rms_movil
0.0315,-0.0629194112230735,-0.058416609481089544,0.058416609481089544,0.03806440926983719,0.06984721300742312
0.032,-0.0178388145609245,-0.016820188729813862,0.016820188729813862,0.03881674625342302,0.06996021048171883
0.0325,0.0403804283685333,0.04108856704693927,0.04108856704693927,0.03956272960720148,0.07029428866587761
0.033,0.0714483513699076,0.07457660385333116,0.07457660385333116,0.040302311484026306,0.07059867303504469
0.0335,0.0551182148828742,0.058960644321850844,0.058960644321850844,0.04103544540147317,0.0706529125651089
0.034,0.0051704222587502,0.007430295935013393,0.007430295935013393,0.04176208624600143,0.0706886800262846
0.0345,-0.0396681482014772,-0.03802785840442764,0.03802785840442764,0.04248219027668294,0.0709135909026353
0.035,-0.0387127134422082,-0.03585431041904697,0.03585431041904697,0.043195715128499956,0.0711778568992229
0.0355,0.0218649350565014,0.02525550433923781,0.02525550433923781,0.04390261981521435,0.07131285809037273
0.036,0.112336697157252,0.11447195649510115,0.11447195649510115,0.04460286473181023,0.0713356920296456
0.0365,0.1737954257390696,0.17496627248508015,0.17496627248508015,0.045296411656512055,0.0713402768835086
0.037,0.1585761928095983,0.16037006769620332,0.16037006769620332,0.04598322375238037,0.07141493325758218
0.0375,0.0650972024687006,0.06732126499808591,0.06732126499808591,0.046663265568487294,0.07160239518956028
0.038,-0.0604918736033381,-0.059145988214996684,0.059145988214996684,0.047336503040674244,0.07182825366330306
0.0385,-0.1524661668265546,-0.15148068199136477,0.15148068199136477,0.04800290349189455,0.07195681549264085
0.039,-0.1615425984583464,-0.1597674606360157,0.1597674606360157,0.04866243563214392,0.07197745679697963
0.0395,-0.0819894722327961,-0.08054263928401087,0.08054263928401087,0.0493150695579819,0.0719790160068523
0.04,0.0440589249703972,0.04376991844008791,0.04376991844008791,0.04996077675164795,0.07199079877475374
0.0405,0.1539202174762625,0.1532129290835873,0.1532129290835873,0.05059953007977558,0.07200000074678628
0.041,0.2047255246233495,0.20519639908011894,0.20519639908011894,0.051231303791708614,0.07200841155814575
0.0415,0.1910167221746266,0.19154571226470152,0.19154571226470152,0.05185607351742366,0.07202891910812727
0.042,0.1313814392371954,0.13062125589261137,0.13062125589261137,0.052473816265063165,0.07208255002328033
0.0425,0.049134665050458,0.04798765876771667,0.04798765876771667,0.05308451041808373,0.07219050514695002
0.043,-0.0356827588926792,-0.03659693420143348,0.03659693420143348,0.05368813573202483,0.07238076992376222
0.0435,-0.1080947451874912,-0.10988089401692266,0.10988089401692266,0.05428467333090332,0.07269035927989217
0.044,-0.1579052481293912,-0.1603884951373545,0.1603884951373545,0.05487410570323945,0.07310391724538384
0.0445,-0.1764478190775567,-0.17793182218225467,0.17793182218225467,0.055456416697720265,0.07347932856170616
0.045,-0.1583582123943683,-0.15956536265033539,0.15956536265033539,0.05603159151850636,0.07365194043330599
0.0455,-0.1113809031946718,-0.11474928086585393,0.11474928086585393,0.05659961672018826,0.0736616844723723
0.046,-0.0575278795563409,-0.06208958250159516,0.06208958250159516,0.05716048020239884,0.07370150175025117
0.0465,-0.0173388426905313,-0.01984354792477823,0.01984354792477823,0.05771417120408865,0.07381344426884871
0.047,0.0026129893819039,0.0012897414085399628,0.0012897414085399628,0.058260680297471286,0.07388014057082727
0.0475,0.0050231258576828,0.0007393797695301636,0.0007393797695301636,0.05879999938164607,0.07388265444389783
0.048,-0.0034321265807881,-0.010320996416244442,0.010320996416244442,0.05933212167590542,0.07390700526529252
0.0485,-0.006924993882215,-0.011282891696736144,0.011282891696736144,0.0598570417127343,0.07398491061340168
0.049,0.0148651216230538,0.013976322371204747,0.013976322371204747,0.06037475533050868,0.07408829437853189
0.0495,0.0623661608065964,0.05918979450706145,0.05918979450706145,0.06088525966590015,0.07417856064513703
0.05,0.1056540966445017,0.09723903542737124,0.09723903542737124,0.0613885531459934,0.07421130074493464
0.0505,0.1151311931052601,0.10699129574615678,0.10699129574615678,0.0618846354801231,0.07421825504885046
0.051,0.0979076239246952,0.09534746879202019,0.09534746879202019,0.06237350765143685,0.07441340502004526
0.0515,0.085711880611644,0.084753670187775,0.084753670187775,0.06285517190819064,0.07493277582788571
0.052,0.0881531266573074,0.08175758694045758,0.08175758694045758,0.06332963175478329,0.07550506509420378
0.0525,0.0800284413303991,0.06972264800065743,0.06972264800065743,0.0637968919425368,0.0758151407574226
0.053,0.041885258125388,0.03525538843872547,0.03525538843872547,0.06425695846022902,0.07590570773680524
0.0535,-0.0080119407607814,-0.009690299713702236,0.009690299713702236,0.064709838524386,0.07593554706282961
0.054,-0.0366629641164828,-0.04006934688811009,0.04006934688811009,0.06515554056934046,0.07597588860986788
0.0545,-0.0358484936465023,-0.04461531364853424,0.04461531364853424,0.06559407423706363,0.07604726481658476
0.055,-0.0215279768805148,-0.030863949562738857,0.030863949562738857,0.06602545036677704,0.07611309769994072
0.0555,-0.0041115480562828,-0.008748757430734527,0.008748757430734527,0.06644968098435108,0.07614142106929073
0.056,0.0194934299578042,0.017248281055795355,0.017248281055795355,0.06686677929149709,0.07614736499959736
0.0565,0.0443001501730944,0.038583675421932605,0.038583675421932605,0.06727675965475906,0.07614787367094883
0.057,0.0490497023124355,0.03968852694593304,0.03968852694593304,0.06767963759431171,0.07614838397865865
0.0575,0.0226259994169033,0.015014453580503257,0.015014453580503257,0.06807542977257079,0.07615393815640949
0.058,-0.013328984247573,-0.016992946465621467,0.016992946465621467,0.06846415398262186,0.07615978122083378
0.0585,-0.0253186083286295,-0.028857602367236095,0.028857602367236095,0.06884582913647322,0.07616107515913519
0.059,-0.0083009435964152,-0.014743481447072718,0.014743481447072718,0.06922047525313894,0.07620447141945437
0.0595,0.0089984766368807,0.0014680923043459276,0.0014680923043459276,0.06958811344655737,0.07627291201979138
0.06,-0.0003439661554642,-0.006498568845097559,0.006498568845097559,0.06994876591335056,0.07627704184589401
0.0605,-0.0296773216424949,-0.0347436836882003,0.0347436836882003,0.07030245592042995,0.07636380951444066
0.061,-0.043566625566634,-0.048542538498948594,0.048542538498948594,0.07064920779245314,0.07666150092138468
0.0615,-0.0113690091078504,-0.01625076143216051,0.01625076143216051,0.0709890468991365,0.07689403519566847
0.062,0.0602161354687351,0.05537143077892019,0.05537143077892019,0.07132199964242855,0.07691761384153843
0.0625,0.1249035569829799,0.11952499684885616,0.11952499684885616,0.07164809344354825,0.07695304251716042
0.063,0.1319291673244984,0.12585820454333843,0.12585820454333843,0.07196735672989259,0.07704563590764602
0.0635,0.0702802433949756,0.06436347538358086,0.06436347538358086,0.07227981892181776,0.0770627553570401
0.064,-0.0188232612006125,-0.02327415223666543,0.02327415223666543,0.07258551041929807,0.07711452834327036
0.0645,-0.0749769047387005,-0.0778919654404042,0.0778919654404042,0.07288446258846697,0.07746331828337161
0.065,-0.0700123525970445,-0.07340625909675043,0.07340625909675043,0.07317670774804427,0.07805974331473417
0.0655,-0.0309011503968131,-0.0365870738006364,0.0365870738006364,0.07346227915565427,0.07846766728240677
0.066,-0.0103534501957139,-0.01714409236643496,0.01714409236643496,0.07374121099403864,0.07850554822882842
0.0665,-0.0341045183034339,-0.038892828081648304,0.038892828081648304,0.0740135383571686,0.07862819802037567
0.067,-0.0797452440137911,-0.08154270028588602,0.08154270028588602,0.07427929723626055,0.07905982530267781
0.0675,-0.1061627494824639,-0.10790255818244217,0.10790255818244217,0.07453852450569912,0.07931654353165159
0.068,-0.0965564581212363,-0.10162080512021497,0.10162080512021497,0.07479125790887167,0.07931660178758658
0.0685,-0.0669476382351942,-0.07416420170989638,0.07416420170989638,0.07503753604391811,0.07953693749074556
0.069,-0.0377446639642023,-0.04236741251222316,0.04236741251222316,0.0752773983493999,0.07988790862074671
0.0695,-0.0124582836619691,-0.013027085846613707,0.013027085846613707,0.07551088508989219,0.08000403946690103
0.07,0.0080079693305122,0.007052791787186347,0.007052791787186347,0.07573803734150313,0.08000431705034468
0.0705,0.0057381035370957,0.00037807873934347924,0.00037807873934347924,0.075958896977324,0.08004010229320607
0.071,-0.0366503782810142,-0.0440302367919779,0.0440302367919779,0.07617350665281428,0.08005178230135339
0.0715,-0.0977532132727026,-0.1017880956225424,0.1017880956225424,0.07638190979112508,0.08005593618499236
0.072,-0.1179362706258237,-0.11804118591550865,0.11804118591550865,0.07658415056836448,0.08007341868403242
0.0725,-0.0555162505367286,-0.05651287340097584,0.05651287340097584,0.07678027389880795,0.0800761874092543
0.073,0.0611169168611191,0.05618043434882908,0.05618043434882908,0.0769703254200571,0.08007926772200863
0.0735,0.1509689525210266,0.1447144942668748,0.1447144942668748,0.0771543514781499,0.08008296860590568
0.074,0.1540053609397901,0.15004031834592904,0.15004031834592904,0.07733239911262543,0.08008470588089536
0.0745,0.0835158597071293,0.08155160988729597,0.08155160988729597,0.07750451604154651,0.08010363478566343
0.075,0.0086430414395561,0.006331516979525095,0.006331516979525095,0.07767075064648343,0.08011806671753997
0.0755,-0.007488217767203,-0.010897690920734074,0.010897690920734074,0.07783115195746212,0.08011810164297445
0.076,0.0440872360249492,0.04022219911031715,0.04022219911031715,0.07798576963788037,0.08013976622217521
0.0765,0.1184857772890658,0.11438434999247002,0.11438434999247002,0.07813465396939524,0.08019176935540503
0.077,0.1578974238365488,0.15345277396756546,0.15345277396756546,0.07827785583678544,0.08025653357423787
0.0775,0.1356789283311546,0.13156196532486095,0.13156196532486095,0.07841542671279152,0.08033336728208644
0.078,0.0684526729053206,0.06568066826505525,0.06568066826505525,0.07854741864293732,0.08043413325126518
0.0785,-0.0075795042315879,-0.00970311425237183,0.00970311425237183,0.07867388423033593,0.08055428439347212
0.079,-0.0687695536614693,-0.07280292072209424,0.07280292072209424,0.07879487662048329,0.08066112191171342
0.0795,-0.1132197053922119,-0.11972334361604195,0.11972334361604195,0.07891044948604307,0.08072489990701658
0.08,-0.1418103723873439,-0.14725011538297658,0.14725011538297658,0.07902065701162615,0.08074895259628882
0.0805,-0.1406463950630564,-0.14253750944913843,0.14253750944913843,0.07912555387856822,0.0807558498724475
0.081,-0.0948164266003807,-0.09650638214015715,0.09650638214015715,0.07922519524970888,0.08076145545150208
0.0815,-0.0163737115629241,-0.022103734518568084,0.022103734518568084,0.07931963675417569,0.08077787747618177
0.082,0.058558976387364,0.05074963668375651,0.05074963668375651,0.07940893447217696,0.08081248957521896
0.0825,0.1045941321980126,0.09981396192169416,0.09981396192169416,0.07949314491980691,0.08084217833444508
0.083,0.1247180483624245,0.12308021909665967,0.12308021909665967,0.07957232503386717,0.08084569365574971
0.0835,0.1283032409475125,0.1250053110851369,0.1250053110851369,0.07964653215670837,0.08085616575490255
0.084,0.1074663945463147,0.10042719268612652,0.10042719268612652,0.07971582402109562,0.08091103032871648
0.0845,0.0501790342596243,0.04287291437201132,0.04287291437201132,0.07978025873510158,0.08100576089072291
0.085,-0.0287563038321167,-0.033276432752029406,0.033276432752029406,0.07983989476703132,0.08113213761795329
0.0855,-0.0874018377016383,-0.09095552980441303,0.09095552980441303,0.07989479093038254,0.08129377536415062
0.086,-0.0942946642510651,-0.09947119506422811,0.09947119506422811,0.07994500636884551,0.08145639745057251
0.0865,-0.0594730167460587,-0.06541493987177567,0.06541493987177567,0.07999060054134664,0.08153426969926536
0.087,-0.0250056910273376,-0.030492170158280426,0.030492170158280426,0.08003163320713949,0.08153456992187508
0.0875,-0.0280671969244879,-0.03432069413131868,0.03432069413131868,0.08006816441094719,0.0816047969053831
0.088,-0.0683621030492966,-0.07563222425877156,0.07563222425877156,0.08010025446816028,0.0817574862989794
0.0885,-0.1038899321990189,-0.10969989349422646,0.10969989349422646,0.08012796395009357,0.08183629089712384
0.089,-0.0854975453560115,-0.08909701459960312,0.08909701459960312,0.08015135366930587,0.08183877865245556
0.0895,-0.0084848174840006,-0.013024884220025797,0.013024884220025797,0.08017048466498618,0.08184370024705648
0.09,0.0719591468235064,0.06414663212579105,0.06414663212579105,0.08018541818840998,0.08184842426664117
0.0905,0.0887528431504946,0.07980776004701923,0.07980776004701923,0.08019621568846921,0.08199916818298265
0.091,0.0299530880647903,0.023287635006923768,0.023287635006923768,0.08020293879727938,0.0824060419509946
0.0915,-0.0475523140065713,-0.051706852480196935,0.051706852480196935,0.08020564931586742,0.08276751863257997
0.092,-0.0731050618185321,-0.0772899167250703,0.0772899167250703,0.08020440919994355,0.08283805647384598
0.0925,-0.0277083328672,-0.03414594702947209,0.03414594702947209,0.08019928054576055,0.0828720508635127
0.093,0.0446576271445194,0.03590935473882603,0.03590935473882603,0.08019032557606348,0.0831314456392048
0.0935,0.0848486031368445,0.07612645865544085,0.07612645865544085,0.08017760662613307,0.08346350936700093
0.094,0.0731803538513888,0.06733210264575798,0.06733210264575798,0.08016118612992568,0.08365009085668199
0.0945,0.0365959781665516,0.03327102525062938,0.03327102525062938,0.08014112660631256,0.0837114951328908
0.095,0.0075412594122917,0.0026507561224616777,0.0026507561224616777,0.08011749064542155,0.08374489100485157
0.0955,-0.0116539130403283,-0.02057903235484668,0.02057903235484668,0.08009034089508343,0.08381269284333086
0.096,-0.0348686787363905,-0.04465145139419791,0.04465145139419791,0.08005974004738585,0.08394361209846375
0.0965,-0.053260281637068,-0.05943514835142543,0.05943514835142543,0.0800257508253369,0.08406712094961921
0.097,-0.03297185697223,-0.036189349491133734,0.036189349491133734,0.07998843596964088,0.08411509796943004
0.0975,0.0405302130941785,0.035927042467315415,0.035927042467315415,0.07994785822558796,0.08412367775922648
0.098,0.1311943012130775,0.1231907447054143,0.1231907447054143,0.07990408033005973,0.08413490386157299
0.0985,0.1799875478684365,0.17059191982654642,0.17059191982654642,0.0798571649986524,0.08420059246592476
0.099,0.1619478127329219,0.1544538544933623,0.1544538544933623,0.07980717491291923,0.08435990231962603
0.0995,0.1087903550536108,0.10464724052672379,0.10464724052672379,0.07975417270773379,0.08450803927915543
0.1,0.0727317575136384,0.0696518199465431,0.0696518199465431,0.0796982209587758,0.08454690469962477
0.1005,0.0708706130528031,0.0647107767668985,0.0647107767668985,0.07963938217014148,0.084548798111446
0.101,0.0729389816726028,0.06314656914184605,0.06314656914184605,0.07957771876208045,0.08458865334990882
0.1015,0.0469965549011074,0.038143705219598305,0.038143705219598305,0.07951329305886126,0.08464159311173974
0.102,0.0047335061156897,0.0005097744215127493,0.0005097744215127493,0.07944616727676794,0.08467774166861966
0.1025,-0.013908141495088,-0.01594470163871601,0.01594470163871601,0.0793764035122295,0.08469916049084746
0.103,0.003119787086689,-0.0020491316398211883,0.0020491316398211883,0.07930406373008464,0.08471318877569424
0.1035,0.0187575656764957,0.009366771909655118,0.009366771909655118,0.0792292097519835,0.08472335378660428
0.104,-0.0084640284666837,-0.017571136565783615,0.017571136565783615,0.07915190324492803,0.08473486926041648
0.1045,-0.0682917937336662,-0.07305305602202918,0.07305305602202918,0.07907220570995259,0.0847613941046624
0.105,-0.1029127302033225,-0.10513102651897031,0.10513102651897031,0.07899017847094579,0.08482464559442429
0.1055,-0.0708045356481496,-0.07540226601285448,0.07540226601285448,0.07890588266361467,0.0849142656540157
0.106,0.0042152812298841,-0.0039035422962691527,0.0039035422962691527,0.078819379224592,0.08496914899237233
0.1065,0.0553461584759445,0.047194026926231286,0.047194026926231286,0.07873072888068737,0.08497328219515511
0.107,0.037651869515062,0.03220300497412061,0.03220300497412061,0.07863999213828278,0.08498659210612516
0.1075,-0.0349020175749674,-0.03866113288437228,0.03866113288437228,0.07854722927287344,0.0850270557852939
0.108,-0.1085592073066794,-0.11331646729014325,0.11331646729014325,0.07845250031875407,0.08505373889259774
0.1085,-0.1363484333888188,-0.14324416604584594,0.14324416604584594,0.07835586505885123,0.08505613314447365
0.109,-0.1092367585963207,-0.11650690078961227,0.11650690078961227,0.0782573830147018,0.08506261099402472
0.1095,-0.0533027515734318,-0.05847622353244768,0.05847622353244768,0.07815711343657795,0.08510018579807703
0.11,-0.0066194791591002,-0.010514578439673086,0.010514578439673086,0.07805511529375861,0.08517940948922538
0.1105,0.0025822622872642,-0.0033657897624972954,0.0033657897624972954,0.07795144726494792,0.08529128665295622
0.111,-0.0277856177022488,-0.03598960291194159,0.03598960291194159,0.07784616772884106,0.08541687899786848
0.1115,-0.064981331543177,-0.07179532855501394,0.07179532855501394,0.07773933475483771,0.08554948827873167
0.112,-0.0596880644310739,-0.06361647310570989,0.06361647310570989,0.07763100609390329,0.08569135788346692
0.1125,0.0067889714764058,0.0029236747784910644,0.0029236747784910644,0.07752123916957808,0.08581597962866219
0.113,0.092384797826008,0.0859707594168865,0.0859707594168865,0.0774100910691341,0.0858686602369394
0.1135,0.1239843115553836,0.11554189085840254,0.11554189085840254,0.07729761853487939,0.08586877125763154
0.114,0.0638667405339904,0.055723457960306644,0.055723457960306644,0.07718387795560933,0.08590322294120382
0.1145,-0.0525041897160958,-0.05817864542890787,0.05817864542890787,0.07706892535820473,0.085948495201253
0.115,-0.1449379645133907,-0.14831103282333735,0.14831103282333735,0.07695281639937604,0.08595037942740591
0.1155,-0.1585564511266604,-0.16311404442172198,0.16311404442172198,0.07683560635755335,0.08598456196576583
0.116,-0.1083656910211529,-0.11699973918089271,0.11699973918089271,0.0767173501249216,0.08606292859684431
0.1165,-0.0517786682047918,-0.06210295768582933,0.06210295768582933,0.07659810219960078,0.08608758817127826
0.117,-0.0202557786349358,-0.02741328471081679,0.02741328471081679,0.07647791667797067,0.08609645770586029
0.1175,0.0090493105016588,0.005370910584347188,0.005370910584347188,0.07635684724714036,0.08617601971936457
0.118,0.0703711787635867,0.06570281951752531,0.06570281951752531,0.07623494717756231,0.08624303775262403
0.1185,0.1538634088973496,0.14548825183919273,0.14548825183919273,0.07611226931579117,0.08624445105165418
0.119,0.2079008006391518,0.19790215857514476,0.19790215857514476,0.07598886607738702,0.08628549853775319
0.1195,0.1935685405262686,0.1851946969807216,0.1851946969807216,0.07586478943996311,0.08634353964439709
0.12,0.1258496025950626,0.11964457435787598,0.11964457435787598,0.07574009093637796,0.08634358178139881
0.1205,0.057423922095767,0.05152670516570532,0.05152670516570532,0.07561482164807182,0.08650728028208975
0.121,0.0258404621114875,0.01858402934655167,0.01858402934655167,0.07548903219854776,0.08700466889137558
0.1215,0.0209052934386524,0.012215277447045588,0.012215277447045588,0.07536277274699815,0.08758347051796334
0.122,0.0041212531421977,-0.0051888668080809636,0.0051888668080809636,0.07523609298207708,0.08798933052323657
0.1225,-0.0434413323173958,-0.0524914949436405,0.0524914949436405,0.07510904211581941,0.08824851184100124
0.123,-0.0952690191374325,-0.10311013249778858,0.10311013249778858,0.07498166887770732,0.08845986311966335
0.1235,-0.1014867128367353,-0.10800862423359942,0.10800862423359942,0.07485402150888437,0.08861786933102474
0.124,-0.038388013377647,-0.045569246835456254,0.045569246835456254,0.07472614775651767,0.08864928705215049
0.1245,0.0622851871869298,0.05239466494355326,0.05239466494355326,0.07459809486830817,0.08869343960904137
0.125,0.136115616849211,0.12502190814868036,0.12502190814868036,0.07446990958714911,0.08903075541925962
0.1255,0.1410238745641577,0.13222422406562448,0.13222422406562448,0.07434163814593316,0.08951333106404118
0.126,0.0876794731016066,0.08114964736915439,0.08114964736915439,0.07421332626250811,0.08967664942951147
0.1265,0.0169552022899884,0.009155914965493561,0.009155914965493561,0.0740850191347815,0.08959898204509362
0.127,-0.0405426134504714,-0.0508548007528454,0.0508548007528454,0.07395676143597447,0.08973119419396494
0.1275,-0.0758048870643755,-0.0861798618913236,0.0861798618913236,0.07382859731002511,0.09001233301437155
0.128,-0.0860577111587037,-0.09499744700455433,0.09499744700455433,0.07370057036714177,0.08990743269614744
0.1285,-0.0662305695571867,-0.07477672039050198,0.07477672039050198,0.07357272367950665,0.08919123482103085
0.129,-0.0172765036693517,-0.026022344595076408,0.026022344595076408,0.07344509977712989,0.08832227624419055
0.1295,0.0453525062246787,0.03658740848602606,0.03658740848602606,0.07331774064385445,0.08782017101377448
0.13,0.0948959105502976,0.08519829958094607,0.08519829958094607,0.07319068771351203,0.08768923819964353
0.1305,0.1076491114962097,0.09680735610932578,0.09680735610932578,0.07306398186623027,0.08771780443914404
0.131,0.0807916420195629,0.07114445420357088,0.07114445420357088,0.07293766342489137,0.0878196408172064
0.1315,0.0356930796044642,0.028360156505992985,0.028360156505992985,0.0728117721517423,0.08795478923012223
0.132,-0.0036391855582302,-0.011647632747454423,0.011647632747454423,0.0726863472451565,0.08795684245347889
0.1325,-0.0335165302032147,-0.04456226865680035,0.04456226865680035,0.07256142733654745,0.08771682081798111
0.133,-0.0633458731357282,-0.07472790840196382,0.07472790840196382,0.07243705048743376,0.08750478045934401
0.1335,-0.0896337308646459,-0.09797729677679501,0.09797729677679501,0.07231325418665605,0.08755570434486143
0.134,-0.0920787764278547,-0.0990520455143844,0.0990520455143844,0.07219007534774513,0.08765359631848407
0.1345,-0.0583077606716845,-0.06763381886936384,0.06763381886936384,0.07206755030644157,0.08765073643463736
0.135,-0.000936251895668,-0.012216062991803847,0.012216062991803847,0.071945714818366,0.0876888030130706
0.1355,0.0537432307195699,0.04397432951823098,0.04397432951823098,0.07182460405684007,0.08774942284224804
0.136,0.0846281910253971,0.0772665447897435,0.0772665447897435,0.0717042526108579,0.08764479034545743
0.1365,0.0810515177610283,0.07342503806085682,0.07342503806085682,0.07158469448320745,0.0873518439443477
0.137,0.0423360764577844,0.032258882300527876,0.032258882300527876,0.07146596308874177,0.08711990191413752
0.1375,-0.0167560178911428,-0.02803257194879808,0.02803257194879808,0.07134809125279948,0.0871456833057226
0.138,-0.0648571725111611,-0.07395252631098673,0.07395252631098673,0.07123111120977414,0.08718834287082257
