tiempo_s,senal_cruda,senal_filtrada,rectificada,envolvente,rms_movil
0.0095,-0.0212542097109847,-0.015277898112252766,0.015277898112252766,0.028197259896399776,0.04876931616126588
0.01,-0.0279327109030215,-0.021842013702050193,0.021842013702050193,0.02849028596717817,0.04906482405500844
0.0105,0.0056603836006803,0.011899974602426595,0.011899974602426595,0.028783066390569014,0.04910178878140684
0.011,0.0493141172278507,0.05501916708048081,0.05501916708048081,0.02907556917494821,0.04913828927448574
0.0115,0.059177498332908,0.06393344365080297,0.06393344365080297,0.02936776238020402,0.04930052262381163
0.012,0.0160937540821422,0.021203440149372407,0.021203440149372407,0.02965961412568084,0.0494446872025056
0.0125,-0.0543379837839026,-0.047830832841605525,0.047830832841605525,0.029951092598090423,0.0494833371121976
0.013,-0.1024312815679362,-0.09586213550863477,0.09586213550863477,0.030242166059387003,0.04948464022566251
0.0135,-0.0990186278348376,-0.09364702954872875,0.09364702954872875,0.03053280285460289,0.04954325691116161
0.014,-0.0588855754888922,-0.05369841001282406,0.05369841001282406,0.03082297141964114,0.04967778023320356
0.0145,-0.0223601513299652,-0.016845862124061677,0.016845862124061677,0.03111264028902209,0.049801705234427486
0.015,-0.0178493590584197,-0.013537664642782226,0.013537664642782226,0.03140177810358058,0.049831422738555654
0.0155,-0.0374948063408246,-0.034295585340244364,0.034295585340244364,0.03169035361811089,0.04984169262384996
0.016,-0.0430923383123704,-0.03816701924443658,0.03816701924443658,0.03197833570895654,0.04993792651599943
0.0165,-0.0029993738826213,0.00421001423432887,0.00421001423432887,0.03226569338154197,0.050039468774495534
0.017,0.0670213613007423,0.0726337086986653,0.0726337086986653,0.03255239577784332,0.05005636668291142
0.0175,0.1068857396730774,0.10809713472881607,0.10809713472881607,0.03283841218379536,0.050069543879768884
0.018,0.0710018063444098,0.07073163658609345,0.07073163658609345,0.033123712036631635,0.05013290092315063
0.0185,-0.0159461550358093,-0.012591003847981584,0.012591003847981584,0.033408264932155075,0.050179474514173567
0.019,-0.0753059361733314,-0.068015671388759,0.068015671388759,0.03369204063193617,0.050184891828584176
0.0195,-0.0541336405217685,-0.0484414167050861,0.0484414167050861,0.033975009070436143,0.05018667701465662
0.02,0.017625955516734,0.017395372871581827,0.017395372871581827,0.03425714036205265,0.05018786270712868
0.0205,0.0598910621878434,0.05691667194423079,0.05691667194423079,0.03453840480808542,0.050196219513079836
0.021,0.0308379262173882,0.03182080320913315,0.03182080320913315,0.034818772903619545,0.050253220158268795
0.0215,-0.0314660006500799,-0.025715175245791234,0.025715175245791234,0.035098215344323995,0.05034448589046503
0.022,-0.0604781521343436,-0.0560399434496591,0.0560399434496591,0.03537670303316308,0.05040482977206466
0.0225,-0.0377555901171185,-0.038859065796153294,0.038859065796153294,0.03565420708701842,0.050415387958126466
0.023,-0.0030170520382203,-0.006606279808846784,0.006606279808846784,0.0359306988432192,0.050422926963199124
0.0235,0.003399676248644,0.0027778689730161817,0.0027778689730161817,0.03620614986597836,0.05051610650519977
0.024,-0.0122764696947136,-0.00940893755121955,0.00940893755121955,0.03648053195273243,0.050773698006113775
0.0245,-0.0127516461495519,-0.010727729646423005,0.010727729646423005,0.03675381714038268,0.05111590191734955
0.025,0.0216464702611253,0.019910798378175776,0.019910798378175776,0.037025977711435114,0.05131462289417888
0.0255,0.0724446823070804,0.0689251683393884,0.0689251683393884,0.03729698620003698,0.05133723302866827
0.026,0.1061589475517327,0.10449151158572705,0.10449151158572705,0.03756681539790704,0.05134397025629649
0.0265,0.1046797655973193,0.10538602077112931,0.10538602077112931,0.03783543836015714,0.051348154712972445
0.027,0.0713867345137348,0.07146813273115114,0.07146813273115114,0.03810282841100238,0.051370229460052506
0.0275,0.0202263614990955,0.01720797814175791,0.01720797814175791,0.038368959149357326,0.05145716827165796
0.028,-0.0294443326940797,-0.03395882459090411,0.03395882459090411,0.03863380445431589,0.051487757917352384
0.0285,-0.050978877647686,-0.053261479128763535,0.053261479128763535,0.03889733849051276,0.051504321815225886
0.029,-0.0215484465374623,-0.02122464548160341,0.02122464548160341,0.03915953571336403,0.05161730920351734
0.0295,0.0514606892336719,0.05052028767334933,0.05052028767334933,0.03942037087418517,0.05168773661618146
0.03,0.1219340342441046,0.11720942672395851,0.11720942672395851,0.03967981902518411,0.051687906695218215
0.0305,0.1386664666395144,0.1328388964468382,0.1328388964468382,0.039937855524327416,0.05171520614942128
0.031,0.091590106258338,0.08885750010346666,0.08885750010346666,0.0401944560400775,0.05173061234568196
0.0315,0.0177692901116311,0.017821269171076695,0.017821269171076695,0.040449596555998966,0.0517321502986009
0.032,-0.0401637003423359,-0.041824590701164066,0.041824590701164066,0.04070325337523232,0.05174433242782558
0.0325,-0.0726117515361556,-0.07814945327288374,0.07814945327288374,0.04095540312483348,0.051744462103558785
0.033,-0.0938235564496407,-0.09998353434427491,0.09998353434427491,0.041206022759977715,0.05179044560746029
0.0335,-0.10484413891282,-0.10803070428692528,0.10803070428692528,0.04145508956802662,0.0518760610013325
0.034,-0.0848951232354279,-0.0861463259567086,0.0861463259567086,0.0417025811724569,0.05189715722012358
0.0345,-0.0238492213707713,-0.02637810822914086,0.02637810822914086,0.041948475536649855,0.051917340935839135
0.035,0.0503455362393446,0.04571388245920922,0.04571388245920922,0.04219275096754055,0.052073107462285766
0.0355,0.0877696094587897,0.08244098621547946,0.08244098621547946,0.04243538611912586,0.05232474318921617
0.036,0.0602966826200947,0.055578547236360604,0.055578547236360604,0.04267635999583072,0.0525488623825649
0.0365,-0.0118237322169387,-0.015237277401913926,0.015237277401913926,0.042915651955731916,0.05269318341246116
0.037,-0.0761433146905281,-0.07840765052483295,0.07840765052483295,0.04315324171363887,0.05276711878922218
0.0375,-0.0922853987983199,-0.0950748010082044,0.0950748010082044,0.043389109344030945,0.052794566765506944
0.038,-0.0626881471476757,-0.06769653631173249,0.06769653631173249,0.043623235283850696,0.05279925006491183
0.0385,-0.0203462975443245,-0.02661796884730487,0.02661796884730487,0.04385560033515271,0.05279935587663832
0.039,0.0097366337087933,0.005125246063550436,0.005125246063550436,0.04408618566760767,0.052804168344532665
0.0395,0.0290451656334194,0.027105024005386162,0.027105024005386162,0.0443149728208613,0.052817631974201584
0.04,0.0449387149919169,0.04312269805883073,0.04312269805883073,0.044541943706748105,0.052838444908834464
0.0405,0.0437754332438251,0.039161062600654696,0.039161062600654696,0.04476708061135954,0.05285389213686499
0.041,-0.0004732512673678,-0.00725597455917377,0.00725597455917377,0.044990366196966336,0.052855036543079104
0.0415,-0.0877304935050267,-0.0931377011851445,0.0931377011851445,0.0452117835037947,0.05286316947775246
0.042,-0.1729289536481176,-0.1751267446966954,0.1751267446966954,0.045431315951655886,0.05288397794475552
0.0425,-0.1983260624725767,-0.19970888065583275,0.19970888065583275,0.045648947341428804,0.052884943995983036
0.043,-0.1469515576669625,-0.15092296068449676,0.15092296068449676,0.04586466185639526,0.05294288936173334
0.0435,-0.0574031459035602,-0.06374658514996127,0.06374658514996127,0.04607844406342775,0.05322718190242737
0.044,0.0174590945428846,0.011964549404049715,0.011964549404049715,0.04629027891402993,0.05368178240092292
0.0445,0.060418989341289,0.05726406013995475,0.05726406013995475,0.046500151745230284,0.05403084134589651
0.045,0.0934359065926207,0.09092698738674565,0.09092698738674565,0.04670804828032987,0.054152935848894315
0.0455,0.1370985985933115,0.13367739420762034,0.13367739420762034,0.04691395462950512,0.054159803559327105
0.046,0.1765560025654403,0.172516082827453,0.172516082827453,0.047117857290266706,0.054170666992261716
0.0465,0.1707112512601122,0.166238185283008,0.166238185283008,0.04731974314777571,0.05420154840563626
0.047,0.0943725711815403,0.08915181424498736,0.08915181424498736,0.047519599475018486,0.05422513985760089
0.0475,-0.0257856886781278,-0.03057644119746733,0.03057644119746733,0.04771741393284163,0.05423446454795744
0.048,-0.1172548868432945,-0.1199402247786176,0.1199402247786176,0.047913174569849275,0.05423987398859595
0.0485,-0.1145927295158572,-0.11633129531656035,0.11633129531656035,0.04810686982216478,0.05425357782351968
0.049,-0.0180058910024678,-0.021786071989721368,0.021786071989721368,0.04829848851305932,0.054288633551963644
0.0495,0.1007258536332342,0.09468056498459178,0.09468056498459178,0.0484880198524501,0.0543298560857142
0.05,0.1564317976263068,0.1510736583446631,0.1510736583446631,0.04867545343627084,0.0543464900077247
0.0505,0.1176982025617952,0.11471120095625768,0.11471120095625768,0.04886077924571755,0.05434699168310536
0.051,0.02191119126495,0.019688160560255158,0.019688160560255158,0.04904398764637262,0.054347474251200324
0.0515,-0.0648003459732201,-0.06838056809155092,0.06838056809155092,0.04922506938721043,0.0543481637270528
0.052,-0.0975703285774294,-0.10246244532212676,0.10246244532212676,0.04940401559948793,0.054357899271820664
0.0525,-0.0737626271163508,-0.07834568370807772,0.07834568370807772,0.04958081779552376,0.05436733053191773
0.053,-0.0209830675188919,-0.024369246602331213,0.024369246602331213,0.04975546786736954,0.054367436840432
0.0535,0.0275494669170448,0.024388400470916324,0.024388400470916324,0.04992795808537712,0.05439350947381832
0.054,0.0508056960049693,0.04658754413598616,0.04658754413598616,0.05009828109666563,0.054460053143069315
0.0545,0.0459971769987909,0.04130839604039887,0.04130839604039887,0.050266429923492305,0.05452188693695249
0.055,0.025417772495659,0.021920252415732963,0.021920252415732963,0.050432397961530796,0.05454981803655854
0.0555,0.0055185797221042,0.002997623623320225,0.002997623623320225,0.05059617897806091,0.054559124056972795
0.056,-0.0058047289178452,-0.009568990233232565,0.009568990233232565,0.050757767110073605,0.05456792033428552
0.0565,-0.0113712040149707,-0.016895467912818776,0.016895467912818776,0.05091715686229491,0.05458655796669891
0.057,-0.0133937724448182,-0.018008331767722888,0.018008331767722888,0.05107434310513233,0.054605972450475514
0.0575,-0.0056486269684307,-0.007730792820654876,0.007730792820654876,0.051229321072547386,0.054607119980837386
0.058,0.0153172517874831,0.013180726661388299,0.013180726661388299,0.05138208635985747,0.05463193790382967
0.0585,0.0349567177629493,0.030033827290223414,0.030033827290223414,0.051532634921470324,0.05474018787229365
0.059,0.0298373602624436,0.023936313272524573,0.023936313272524573,0.051680963068554193,0.05488742523159815
0.0595,-0.0048154860441003,-0.008301565750364878,0.008301565750364878,0.05182706746664659,0.054993198763149065
0.06,-0.0462668519163309,-0.04790232492606069,0.04790232492606069,0.05197094513320445,0.05505617303797373
0.0605,-0.0668306522572843,-0.06998290127114656,0.06998290127114656,0.05211259343509847,0.05512006312638017
0.061,-0.0580408415017788,-0.06338446298598495,0.06338446298598495,0.052252010086054075,0.055228957941939
0.0615,-0.0296945497553987,-0.03449655116357112,0.03449655116357112,0.05238919314404172,0.05539163760314958
0.062,0.0052371358389729,0.002514278901346815,0.002514278901346815,0.05252414100861883,0.055555337392574636
0.0625,0.0358965437180364,0.033549739495160685,0.033549739495160685,0.05265685241822604,0.055668028720190624
0.063,0.0498749311977847,0.046014721327416894,0.046014721327416894,0.05278732644744,0.055725078733795445
0.0635,0.0372651575423507,0.032356556889869874,0.032356556889869874,0.05291556250418524,0.055742672215651656
0.064,0.0023329245254349,-0.0019040959315350554,0.0019040959315350554,0.05304156032690749,0.05574268206319116
0.0645,-0.0338955011403622,-0.03668799639513867,0.03668799639513867,0.05316531998171052,0.05576291794677506
0.065,-0.04785521391146,-0.050254047672231454,0.050254047672231454,0.05328684185945883,0.05582173863741599
0.0655,-0.0324617994717196,-0.03615488954272873,0.03615488954272873,0.05340612667284809,0.055877395281088996
0.066,-0.0013116124062982,-0.00628241999598865,0.00628241999598865,0.05352317545344544,0.05589819266975767
0.0665,0.0269126052709231,0.02259382117244043,0.02259382117244043,0.05363798954870151,0.05590351109701905
0.067,0.044845956905813,0.042218789455973356,0.042218789455973356,0.053750570618935886,0.0559135941368181
0.0675,0.054291244700285,0.05199134838691502,0.05199134838691502,0.05386092063429784,0.055943765450970205
0.068,0.0538069611805791,0.05016220950101072,0.05016220950101072,0.05396904187170397,0.055965949049677555
0.0685,0.0385252743198621,0.03371377742002163,0.03371377742002163,0.05407493691175414,0.05596762200247108
0.069,0.0136184731405118,0.009120057529291674,0.009120057529291674,0.05417860863562744,0.05604155496195538
0.0695,-9.891801170565372e-05,-0.0032220130824609644,0.0032220130824609644,0.0542800602219594,0.05614177306405846
0.07,0.0178376807180035,0.01566783541733412,0.01566783541733412,0.05437929514370192,0.056146229487016745
0.0705,0.0630415652211648,0.060194649137073675,0.060194649137073675,0.05447631716496723,0.0562615103538893
0.071,0.1012403032767743,0.09671420743295626,0.09671420743295626,0.054571130337856974,0.05665288813828833
0.0715,0.0953251073724856,0.0901524469533089,0.0901524469533089,0.054663738999277504,0.05703403292019951
0.072,0.0413548184683881,0.03735435440673264,0.03735435440673264,0.05475414776774236,0.05717404055443715
0.0725,-0.0253439225337004,-0.027773979282078143,0.027773979282078143,0.05484236154016295,0.05718333471705451
0.073,-0.062860731677901,-0.06506665884457077,0.06506665884457077,0.05492838548862835,0.05718591313220367
0.0735,-0.0606403988416524,-0.0642647077068268,0.0642647077068268,0.05501222505717531,0.0571864810390451
0.074,-0.0440120156855352,-0.04925738242123873,0.04925738242123873,0.055093885958549596,0.05720383883200213
0.0745,-0.0419515611492643,-0.047127650425813926,0.047127650425813926,0.055173374170959605,0.05731575682192485
0.075,-0.0534772820523174,-0.056920582468364976,0.056920582468364976,0.055250695934823464,0.057546380996800824
0.0755,-0.0507455164354876,-0.0529937183521991,0.0529937183521991,0.055325857749510446,0.0577645251715491
0.076,-0.0160402832165799,-0.019021359380456748,0.019021359380456748,0.05539886637007795,0.057838355146576176
0.0765,0.0305588359818477,0.026016472965259475,0.026016472965259475,0.05546972880400492,0.057838357897599224
0.077,0.0460701675436904,0.04077455235710142,0.04077455235710142,0.05553845230792277,0.0578748080632897
0.0775,0.0073803429932835,0.002509599704772299,0.002509599704772299,0.05560504438434477,0.057923393645013393
0.078,-0.0618743535289469,-0.06561872448848255,0.06561872448848255,0.055669512778394714,0.057949272445636225
0.0785,-0.1071782086719031,-0.11003549560244763,0.11003549560244763,0.05573186547453575,0.05796604618959115
0.079,-0.0883617888166015,-0.09176074474351939,0.09176074474351939,0.05579211069329995,0.05799012586344654
0.0795,-0.0138083536151515,-0.01894051417267934,0.01894051417267934,0.0558502568880194,0.05802008612944821
0.08,0.0678062970889408,0.061915796119159594,0.061915796119159594,0.05590631274155933,0.0580397799135286
0.0805,0.1093669348075171,0.10472070451587559,0.10472070451587559,0.05596028716305411,0.05805100031295455
0.081,0.0992119016663265,0.09580994928100368,0.09580994928100368,0.05601218928464691,0.058070747243264546
0.0815,0.0587530030270906,0.05470839276139014,0.05470839276139014,0.05606202845823366,0.05812196281256862
0.082,0.016736025463169,0.011364181618406176,0.011364181618406176,0.05610981425221242,0.05818930471040181
0.0825,-0.0101337000366618,-0.015490147693918606,0.015490147693918606,0.05615555644823886,0.05821651983272221
0.083,-0.0193527648506674,-0.02386652193022904,0.02386652193022904,0.056199265037989075,0.058216934011423964
0.0835,-0.0164108301907482,-0.021115293108487043,0.021115293108487043,0.05624095021993052,0.05825192907004642
0.084,-0.0087784518751856,-0.014494756128240756,0.014494756128240756,0.05628062239610214,0.058317012603284084
0.0845,-0.0017806053133141,-0.007415633013234621,0.007415633013234621,0.056318292168904334,0.05836711804808032
0.085,0.0019256195871476,-0.002537421438339168,0.002537421438339168,0.05635397033789956,0.05838682371370046
0.0855,-0.0018576276952605,-0.0063050147206388475,0.0063050147206388475,0.05638766789662399,0.05838906158356211
0.086,-0.0202691290088004,-0.026360031722299913,0.026360031722299913,0.05641939602941063,0.05839032857588553
0.0865,-0.0532005834290752,-0.06017810690393783,0.06017810690393783,0.05644916610822401,0.058400468292485096
0.087,-0.0813200178912139,-0.08710286408468175,0.08710286408468175,0.05647698968950659,0.05842084178961716
0.0875,-0.0744427973438388,-0.07886045393425616,0.07886045393425616,0.05650287851103668,0.058446215334440735
0.088,-0.0206159061637046,-0.025496387916618332,0.025496387916618332,0.05652684448879762,0.05846911738738228
0.0885,0.0541439150554599,0.047689858210302624,0.047689858210302624,0.05654889971385817,0.05848347147150536
0.089,0.1005322632093571,0.09339074106728999,0.09339074106728999,0.056569056449263695,0.05848797773182726
0.0895,0.0846004023848373,0.07824069637348317,0.07824069637348317,0.05658732712693824,0.058488035710716514
0.09,0.0158667360702293,0.01045604233646391,0.01045604233646391,0.05660372434459698,0.05848881386324476
0.0905,-0.0591428426481428,-0.06479617610996191,0.06479617610996191,0.056618260862669224,0.058488936070310624
0.091,-0.0908377967865299,-0.09743809348099122,0.09743809348099122,0.056630949601231634,0.05849165437684406
0.0915,-0.0593877655857517,-0.06605040066707996,0.06605040066707996,0.05664180363695159,0.058505138451098546
0.092,0.0159941036485552,0.010091029825876119,0.010091029825876119,0.05665083620004061,0.05852377029293845
0.0925,0.0918584447175852,0.08575873633006717,0.08575873633006717,0.05665806067121768,0.05853737742512188
0.093,0.1270104576747759,0.11965619846949735,0.11965619846949735,0.05666349057868249,0.058547272621845135
0.0935,0.1068457598658768,0.09942370953461172,0.09942370953461172,0.056667139595098476,0.05855854746139648
0.094,0.0505060244387731,0.04476410737442249,0.04476410737442249,0.056669021534585695,0.058568515477604326
0.0945,-0.0072909247296901,-0.01228430238565257,0.01228430238565257,0.05666915034972348,0.05856958444250787
0.095,-0.0443862859688126,-0.051129105019491736,0.051129105019491736,0.056667540128563176,0.058574644237270865
0.0955,-0.0602051860918566,-0.06870177219527043,0.06870177219527043,0.056664205091651036,0.05858633724456
0.096,-0.0595565836483155,-0.06708654130871797,0.06708654130871797,0.056659159589061606,0.058586358893460366
0.0965,-0.0382833667838552,-0.04356071100093082,0.04356071100093082,0.05665241809744173,0.05863740696113516
0.097,0.0070919331905414,0.0020321786568359857,0.0020321786568359857,0.05664399521706538,0.05880296538088836
0.0975,0.0611893399155134,0.0541403577362823,0.0541403577362823,0.05663390566889946,0.05898046564159978
0.098,0.0934134141199587,0.08503697534270353,0.08503697534270353,0.05662216429168077,0.05905443379019377
0.0985,0.0840270600509896,0.0766339153799305,0.0766339153799305,0.05660878603900419,0.05905896088014702
0.099,0.0425440024426722,0.03701719063332108,0.03701719063332108,0.05659378597642209,0.05906650847967523
0.0995,-0.0022252948586265,-0.007411313461984113,0.007411313461984113,0.0565771792785551,0.05909302858403585
0.1,-0.0279685137775241,-0.034792714514120957,0.034792714514120957,0.05655898122621413,0.05913276054662675
0.1005,-0.0323511591218399,-0.040504167117178115,0.040504167117178115,0.0565392072035338,0.05919144864042172
0.101,-0.0229309169156861,-0.030031010286416644,0.030031010286416644,0.05651787269511721,0.05928278102017149
0.1015,-0.0013473221633299,-0.006614170600878825,0.006614170600878825,0.05649499328319194,0.05940568473026522
0.102,0.0353603828334511,0.02970811121868773,0.02970811121868773,0.0564705846447771,0.059524378925050046
0.1025,0.081089355233609,0.07367259881326758,0.07367259881326758,0.05644466254886111,0.05959448760099887
0.103,0.1180941316071798,0.11081597135436712,0.11081597135436712,0.05641724285358989,0.05961451853380933
0.1035,0.1295117412834226,0.1239763935185397,0.1239763935185397,0.05638834150346487,0.059616102154663266
0.104,0.1095453330603843,0.1040538429470554,0.1040538429470554,0.056357974526550315,0.05961615372922041
0.1045,0.0644133422100344,0.05714508254410164,0.05714508254410164,0.05632615803168961,0.059617302414971235
0.105,0.0115733593180057,0.004037580617191491,0.004037580617191491,0.056292908205730005,0.05962241736666485
0.1055,-0.0247805976627872,-0.030356663283811394,0.030356663283811394,0.056258241310755686,0.05963046520339991
0.106,-0.0304356256914089,-0.03504946979933104,0.03504946979933104,0.05622217368132908,0.05964072246141438
0.1065,-0.0185579268881333,-0.02475097561264307,0.02475097561264307,0.056184721721740286,0.0596567597225331
0.107,-0.0219497116217912,-0.029632661665224908,0.029632661665224908,0.056145901903264545,0.0596791598848208
0.1075,-0.0595789095187903,-0.06651213757044404,0.06651213757044404,0.05610573076142742,0.05969626552949362
0.108,-0.112248355676446,-0.11773584973426192,0.11773584973426192,0.05606422489327748,0.05970064446280611
0.1085,-0.1358883495234249,-0.14121508115166242,0.14121508115166242,0.05602140095466605,0.059700814939166354
0.109,-0.0996519523392568,-0.10559177301612001,0.10559177301612001,0.05597727565753346,0.05970204447583675
0.1095,-0.0131942240363113,-0.01947214773440775,0.01947214773440775,0.055931865767201674,0.05971706732690723
0.11,0.0777061896846678,0.07124134191966411,0.07124134191966411,0.0558851880996729,0.05975110461567636
0.1105,0.1221636063770538,0.11559842078814679,0.11559842078814679,0.05583725951893416,0.0597681204452722
0.111,0.0992297109907335,0.09299156883160256,0.09299156883160256,0.05578809693426796,0.05977002956590566
0.1115,0.0304444496823781,0.024663413973813393,0.024663413973813393,0.05573771729756913,0.05983538117974812
0.112,-0.0394303867386721,-0.04520823446985342,0.04520823446985342,0.055686137600668185,0.06000384434496373
0.1125,-0.0758411818604644,-0.08198944130565831,0.08198944130565831,0.05563337487266141,0.0602186176668219
0.113,-0.0751840744020572,-0.08160782850796564,0.08160782850796564,0.05557944617724807,0.060396035854734874
0.1135,-0.0601249856908202,-0.06657282733387682,0.06657282733387682,0.05552436861007525,0.060492639427243915
0.114,-0.0569864616730155,-0.06342037400661799,0.06342037400661799,0.0554681592960907,0.06052032000471404
0.1145,-0.0740610409414563,-0.08054135838335563,0.08054135838335563,0.05541083538690403,0.06052134202848256
0.115,-0.0963145131418499,-0.10267925793331169,0.10267925793331169,0.05535241405815706,0.060523820190662124
0.1155,-0.0984037933872741,-0.10453561653170336,0.10453561653170336,0.05529291250690362,0.060527806064777874
0.116,-0.0653902127046405,-0.07167423716191018,0.07167423716191018,0.055232347948999665,0.0605284700345508
0.1165,-0.0054633612900772,-0.012318659932766624,0.012318659932766624,0.05517073761650438,0.060529808815716894
0.117,0.0553800668679157,0.048229177508339965,0.048229177508339965,0.055108098755093184,0.06054325723752396
0.1175,0.0915893202082658,0.08474300134978144,0.08474300134978144,0.05504444862148358,0.06058853693555064
0.118,0.093494242737578,0.0870213528084291,0.0870213528084291,0.05497980448087492,0.06067950237876997
0.1185,0.0698238765515696,0.06319927279402357,0.06319927279402357,0.05491418360440303,0.060782491869651456
0.119,0.0398433383443187,0.03258885989702119,0.03258885989702119,0.05484760326661084,0.060828928279354835
0.1195,0.0226701953108295,0.01498288163620818,0.01498288163620818,0.05478008074293599,0.06082893110404526
0.12,0.0285285277517112,0.021220502216036587,0.021220502216036587,0.0547116333072166,0.06088256023106183
0.1205,0.0534206140396633,0.04682026565209262,0.04682026565209262,0.05464227822921624,0.061003517414062534
0.121,0.0789457075885751,0.07207712796976132,0.07207712796976132,0.05457203277216925,0.061091492603626944
0.1215,0.0811297835256356,0.07298304902104881,0.07298304902104881,0.054500914190347395,0.06111507676442992
0.122,0.0484570834157169,0.039777539735264024,0.039777539735264024,0.05442893972664869,0.061120473204621495
0.1225,-0.0037190166173548,-0.011412729576870777,0.011412729576870777,0.05435612661020946,0.06114554965574001
0.123,-0.0409273885941574,-0.047734193341411726,0.047734193341411726,0.05428249205404031,0.06127284693114696
0.1235,-0.0380199535090342,-0.04536634903677871,0.04536634903677871,0.054208053252687065,0.061526864675512584
0.124,-0.0010045469909703,-0.009477370597698032,0.009477370597698032,0.054132827379917405,0.06175697570521758
0.1245,0.0395226021355866,0.03060752669576683,0.03060752669576683,0.05405683158643401,0.061858825997053064
0.125,0.0550649756290741,0.04654787920924064,0.04654787920924064,0.05398008299761503,0.06188270844361416
0.1255,0.0409727709191611,0.03308627228217616,0.03308627228217616,0.05390259871128238,0.06188636599355129
0.126,0.016355176194442,0.008494146262305071,0.008494146262305071,0.05382439579549847,0.061666494996606695
0.1265,0.0046497605354636,-0.003954123563844669,0.003954123563844669,0.05374549128639178,0.06116544020959452
0.127,0.0135963010348913,0.004578267595629636,0.004578267595629636,0.05366590218601177,0.06080945175059584
0.1275,0.031814979014921,0.023279606651823482,0.023279606651823482,0.0535856454602133,0.06075126896085406
0.128,0.0403631371188051,0.03199522404542879,0.03199522404542879,0.05350473803657072,0.060747647945838666
0.1285,0.0265981883544049,0.017467050662662156,0.017467050662662156,0.05342319680232161,0.060716180211985306
0.129,-0.0069010192117155,-0.016370737600337172,0.016370737600337172,0.05334103860234003,0.06072191751304244
0.1295,-0.0428055836974466,-0.05152095496951272,0.05152095496951272,0.05325828023713898,0.060719095202834326
0.13,-0.0625623157963471,-0.07071384458940799,0.07071384458940799,0.05317493846090159,0.060659952923673544
0.1305,-0.0630042839351091,-0.07165216183424669,0.07165216183424669,0.053091029979540676,0.06058950693520659
0.131,-0.056943128770084,-0.06649978448182137,0.06649978448182137,0.053006571448785865,0.06058007089750373
0.1315,-0.0553608503991556,-0.065367856359325,0.065367856359325,0.05292157947229793,0.06058508883666929
0.132,-0.0510849633641975,-0.06062605283560034,0.06062605283560034,0.05283607059980952,0.06054165347031951
0.1325,-0.0232333637868557,-0.031593032427208415,0.031593032427208415,0.052750061325291815,0.06060060386779863
0.133,0.0386663055223567,0.030860784020976695,0.030860784020976695,0.052663568085146675,0.06080959949025644
0.1335,0.113310000719641,0.10434493679464592,0.10434493679464592,0.05257660725642373,0.06093873994024281
0.134,0.1550598041619079,0.14447288120143484,0.14447288120143484,0.05248919515506192,0.06092933985305443
0.1345,0.1306564688186365,0.12023053004837245,0.12023053004837245,0.052401348034155124,0.06092071849366866
0.135,0.0511759371441066,0.042595199171715614,0.042595199171715614,0.052313082082241384,0.060930630806621554
0.1355,-0.0348852677284377,-0.04234271654693837,0.04234271654693837,0.05222441342161548,0.06093156088182263
0.136,-0.0809433676736279,-0.08935898991685803,0.08935898991685803,0.05213535810666479,0.060929310964885894
0.1365,-0.0742332009030161,-0.08436694131192096,0.08436694131192096,0.05204593212222835,0.060894809962602964
0.137,-0.0332243955481615,-0.04372390196318066,0.04372390196318066,0.05195615138197948,0.06086572877806302
0.1375,0.0170918303270294,0.00803014644525201,0.00803014644525201,0.05186603172683198,0.06089395757964662
