tiempo_s,emg_mV
0.07200000000000001,-0.1179362706258237
0.0725,-0.055516250536728685
0.073,0.06111691686111918
0.0735,0.15096895252102663
0.074,0.1540053609397901
0.0745,0.08351585970712933
0.075,0.008643041439556189
0.0755,-0.007488217767203081
0.076,0.044087236024949246
0.0765,0.11848577728906588
0.077,0.15789742383654884
0.0775,0.1356789283311546
0.078,0.06845267290532067
0.0785,-0.007579504231587966
0.079,-0.06876955366146933
0.0795,-0.1132197053922119
0.08,-0.14181037238734392
0.0805,-0.1406463950630564
0.081,-0.09481642660038074
0.0815,-0.016373711562924116
0.082,0.05855897638736406
0.0825,0.10459413219801267
0.083,0.12471804836242457
0.0835,0.12830324094751255
0.084,0.10746639454631474
0.0845,0.05017903425962431
0.085,-0.0287563038321167
0.0855,-0.08740183770163837
0.08600000000000001,-0.09429466425106514
0.08650000000000001,-0.059473016746058795
0.08700000000000001,-0.025005691027337636
0.08750000000000001,-0.02806719692448792
0.088,-0.06836210304929664
0.0885,-0.10388993219901897
0.089,-0.08549754535601152
0.0895,-0.008484817484000661
0.09,0.07195914682350647
0.0905,0.08875284315049461
0.091,0.02995308806479033
0.0915,-0.0475523140065713
0.092,-0.07310506181853214
0.0925,-0.027708332867200043
0.093,0.044657627144519485
0.0935,0.08484860313684457
0.094,0.07318035385138887
0.0945,0.03659597816655166
0.095,0.007541259412291742
0.0955,-0.011653913040328378
0.096,-0.03486867873639059
0.0965,-0.05326028163706806
0.097,-0.03297185697223004
0.0975,0.040530213094178535
0.098,0.13119430121307757
0.0985,0.1799875478684365
0.099,0.16194781273292194
0.0995,0.10879035505361083
0.1,0.07273175751363846
0.1005,0.07087061305280312
0.101,0.07293898167260282
0.1015,0.04699655490110741
0.10200000000000001,0.00473350611568971
0.10250000000000001,-0.013908141495088015
0.10300000000000001,0.0031197870866890897
0.10350000000000001,0.01875756567649577
0.10400000000000001,-0.008464028466683773
0.1045,-0.0682917937336662
0.105,-0.10291273020332259
0.1055,-0.07080453564814967
0.106,0.00421528122988413
0.1065,0.05534615847594454
0.107,0.03765186951506203
0.1075,-0.0349020175749674
0.108,-0.10855920730667946
0.1085,-0.13634843338881888
0.109,-0.10923675859632079
0.1095,-0.05330275157343181
0.11,-0.006619479159100292
0.1105,0.0025822622872642984
0.111,-0.027785617702248883
0.1115,-0.064981331543177
0.112,-0.05968806443107398
0.1125,0.006788971476405841
0.113,0.09238479782600802
0.1135,0.12398431155538364
0.114,0.06386674053399048
0.1145,-0.052504189716095884
0.115,-0.14493796451339078
0.1155,-0.1585564511266604
0.116,-0.10836569102115295
0.1165,-0.05177866820479188
0.117,-0.020255778634935818
0.11750000000000001,0.009049310501658867
0.11800000000000001,0.0703711787635867
0.11850000000000001,0.15386340889734965
0.11900000000000001,0.20790080063915187
0.11950000000000001,0.19356854052626865
0.12,0.1258496025950626
0.1205,0.05742392209576708
0.121,0.02584046211148753
0.1215,0.02090529343865245
0.122,0.004121253142197787
0.1225,-0.04344133231739587
0.123,-0.09526901913743259
0.1235,-0.1014867128367353
0.124,-0.03838801337764701
0.1245,0.062285187186929894
0.125,0.13611561684921103
0.1255,0.14102387456415777
0.126,0.08767947310160668
0.1265,0.016955202289988407
0.127,-0.04054261345047141
0.1275,-0.07580488706437556
0.128,-0.08605771115870378
0.1285,-0.06623056955718673
0.129,-0.0172765036693517
0.1295,0.045352506224678776
0.13,0.09489591055029764
0.1305,0.10764911149620979
0.131,0.08079164201956299
0.1315,0.035693079604464294
0.132,-0.0036391855582302785
0.1325,-0.03351653020321477
0.133,-0.06334587313572826
0.1335,-0.08963373086464593
0.134,-0.09207877642785474
0.1345,-0.058307760671684555
0.135,-0.0009362518956680822
0.1355,0.05374323071956999
0.136,0.08462819102539715
0.1365,0.08105151776102834
0.137,0.04233607645778447
0.1375,-0.01675601789114281
0.138,-0.06485717251116119
0.1385,-0.0721020368492792
0.139,-0.03874487614066471
0.1395,-0.001695261371739614
0.14,0.001769148778156062
0.1405,-0.018525224527744733
0.14100000000000001,-0.010408245358338956
0.14150000000000001,0.05569416566818126
0.14200000000000002,0.1410851183064378
0.14250000000000002,0.17825758085872023
0.14300000000000002,0.1482151369527309
0.14350000000000002,0.09586017783718272
0.14400000000000002,0.06825996318983062
0.1445,0.05915448035588968
0.145,0.026652253718866092
0.1455,-0.043473749483941684
0.146,-0.10895217293219565
0.1465,-0.11389412669468106
0.147,-0.054424367673021286
0.1475,0.011974274209953652
0.148,0.026478812512634085
0.1485,-0.011416960370359285
0.149,-0.05068938202211322
0.1495,-0.04832899821329249
0.15,-0.013181148671760061
0.1505,0.00940578396570983
0.151,-0.009335430995319185
0.1515,-0.0492383276656762
0.152,-0.06375565024330496
0.1525,-0.03101385757605248
0.153,0.023645895394612378
0.1535,0.05709733269990501
0.154,0.05537153610631598
0.1545,0.04355678004114587
0.155,0.045473525479436804
0.1555,0.04443604627007269
0.156,0.0025749799408707023
0.1565,-0.08030332388724087
0.157,-0.1478761067136226
0.1575,-0.1394898907646493
0.158,-0.05153541150285804
0.1585,0.061074747035297916
0.159,0.13547104583499228
0.1595,0.1455571505267423
0.16,0.1064400823216366
0.1605,0.04866725594204398
0.161,-0.008438014755272099
0.1615,-0.061334878893221347
0.162,-0.10481119548295291
0.1625,-0.1195061162980335
0.163,-0.08887250301176053
0.1635,-0.027456768232291207
0.164,0.02400680191676361
0.1645,0.03966059270376545
0.165,0.03311455734640098
0.1655,0.03362166084271563
0.166,0.05082904124466774
0.1665,0.07452347723210319
0.167,0.09822587155878373
0.1675,0.126656217665477
0.168,0.16062595713287725
0.1685,0.1851284807838414
0.169,0.17686622178726985
0.1695,0.12357810659116836
0.17,0.038386840600921436
0.1705,-0.04264464239545329
0.171,-0.08064401364013216
0.1715,-0.06029849460699434
0.17200000000000001,-0.0018746056924489763
0.17250000000000001,0.05578789896821726
0.17300000000000001,0.0879376121726279
0.17350000000000002,0.09681149105792426
0.17400000000000002,0.09090862195921191
0.17450000000000002,0.061293460077652344
0.17500000000000002,-0.00847382304540042
0.17550000000000002,-0.10776876253479904
0.176,-0.18772465164756613
0.1765,-0.19894489617527514
0.177,-0.14159342771071443
0.1775,-0.06866950435492804
0.178,-0.03455945493989376
0.1785,-0.04546541187260957
0.179,-0.06480746111071091
0.1795,-0.06007378351740915
0.18,-0.03351302419692452
0.1805,-0.007957306653550732
0.181,0.0053052458547420585
0.1815,0.015262659254368734
0.182,0.029303855982521682
0.1825,0.03302540315336063
0.183,0.004962940526009006
0.1835,-0.04468399495190239
0.184,-0.0643957254014297
0.1845,-0.010501169817646252
0.185,0.09354518052997231
0.1855,0.1662433146846765
0.186,0.14599015215551064
0.1865,0.05061088018148668
0.187,-0.044125314341560105
0.1875,-0.07272409058575266
0.188,-0.02234623638574703
0.1885,0.07530816267244896
0.189,0.17268189039568488
0.1895,0.22328263512594332
0.19,0.19031594211056863
0.1905,0.06915805920915113
0.191,-0.08583695673897489
0.1915,-0.17677647376066236
0.192,-0.135347602147015
0.1925,0.009265781785730478
0.193,0.14667629293631987
0.1935,0.17988472968956248
0.194,0.10550831450131276
0.1945,0.0035771835967925558
0.195,-0.04343244528734447
0.1955,-0.018741095382114985
0.196,0.030459548334909124
0.1965,0.049042446048839866
0.197,0.025405492173811592
0.1975,-0.006173432535990116
0.198,-0.007453462227320189
0.1985,0.023141865053433006
0.199,0.05166712407633545
0.1995,0.04615540739014248
0.2,0.00833995015229235
0.2005,-0.032540313896488635
0.201,-0.05344119288724443
0.2015,-0.05873341066591971
0.202,-0.0661724967721992
0.2025,-0.080150978481667
0.203,-0.08822156331784194
0.20350000000000001,-0.08007783698352729
0.20400000000000001,-0.05862465414142113
0.20450000000000002,-0.033235061721229114
0.20500000000000002,-0.013355978313749243
0.20550000000000002,-0.008668401436140043
0.20600000000000002,-0.022491851901304333
0.20650000000000002,-0.04082254808087116
0.20700000000000002,-0.038737541354814525
0.20750000000000002,-0.005375301177705674
0.20800000000000002,0.04291087846137139
0.2085,0.08058604809471266
0.209,0.09988592995185504
0.2095,0.11261957874413989
0.21,0.12659602908549925
0.2105,0.12810380326749385
0.211,0.09342310021753374
0.2115,0.018926001074865473
0.212,-0.062311314319017194
0.2125,-0.0996427151588906
0.213,-0.06876803802522474
0.2135,-0.001082899043102839
0.214,0.03549301621993804
0.2145,-0.004618366584373116
0.215,-0.09888116830338546
0.2155,-0.17174664120327898
0.216,-0.15934664607464097
0.2165,-0.06109107978290612
0.217,0.06691111487548144
0.2175,0.1587956456185366
0.218,0.17977832925842474
0.2185,0.14009023034656815
0.219,0.08525120925713693
0.2195,0.0640636074382756
0.22,0.08774435054896085
0.2205,0.11993024567614297
0.221,0.11699153955583727
0.2215,0.07647680851378565
0.222,0.038595207657839914
0.2225,0.04276431520016881
0.223,0.08743261871682968
0.2235,0.13020678930486126
0.224,0.12630112556666256
0.2245,0.06992242090058413
0.225,-0.0018523026345793397
0.2255,-0.046416835178528314
0.226,-0.05292129448054285
0.2265,-0.040882763740486106
0.227,-0.03019385865203278
0.2275,-0.023634312975487945
0.228,-0.017844401874754518
0.2285,-0.018227386992994213
0.229,-0.03383816566784147
0.2295,-0.06041543249144361
0.23,-0.07583864290454342
0.2305,-0.05759546723005061
0.231,-0.006809891075029578
0.2315,0.04741015061453459
0.232,0.07206360651205655
0.2325,0.058657961616703586
0.233,0.02440674784039211
0.2335,-0.011217186848124344
0.234,-0.042244675453864865
0.23450000000000001,-0.06901223368710915
0.23500000000000001,-0.08732711525336458
0.23550000000000001,-0.09329963657965848
0.23600000000000002,-0.09301870926415835
0.23650000000000002,-0.09489643150808362
0.23700000000000002,-0.0906668582076358
0.23750000000000002,-0.057776558842623456
0.23800000000000002,0.007768331780165807
0.23850000000000002,0.0693060582264735
0.23900000000000002,0.07783278392965129
0.23950000000000002,0.024951749520323786
0.24,-0.043435825717526244
0.2405,-0.06909804165888433
0.241,-0.031271671248943644
0.2415,0.0412341028149162
0.242,0.09507433190686294
0.2425,0.08969181117757723
0.243,0.026702310420042473
0.2435,-0.04470405237128627
0.244,-0.05856976191199495
0.2445,0.013939929188188614
0.245,0.13396858276178092
0.2455,0.22508478693263967
0.246,0.24089218201951493
0.2465,0.20185971892336663
0.247,0.1633425707104853
0.2475,0.15117839636128094
0.248,0.13549920287441053
0.2485,0.07003523979416203
0.249,-0.04756338308891492
0.2495,-0.15967278838347185
0.25,-0.19314496250623936
0.2505,-0.11995062620292117
0.251,0.020499262899924174
0.2515,0.15049896542696667
0.252,0.20391129337922675
0.2525,0.1605594317696474
0.253,0.052062988517083054
0.2535,-0.05853094007509825
0.254,-0.11729949536022936
0.2545,-0.11885729391860429
0.255,-0.10725334446112612
0.2555,-0.12615894380736653
0.256,-0.16497756399520797
0.2565,-0.165428080860546
0.257,-0.08873242287062844
0.2575,0.03215413136016651
0.258,0.11656480959410002
0.2585,0.10966786026635461
0.259,0.029132151904240594
0.2595,-0.05484941441940186
0.26,-0.08027498436176296
0.2605,-0.03863174428168749
0.261,0.03052823780737332
0.2615,0.08198832962881863
0.262,0.09937950573895449
0.2625,0.09409749066224153
0.263,0.08230077263407244
0.2635,0.07029917010751886
0.264,0.058575284502926046
0.2645,0.05068426255132438
0.265,0.05353336113679909
0.2655,0.07053388115247658
0.266,0.09592259511540752
0.2665,0.11459185493152597
0.267,0.10812089952426061
0.2675,0.06705082438598543
0.268,0.004475751688530308
0.2685,-0.04353918805517362
0.269,-0.04133967057524709
0.2695,0.014461876402972876
0.27,0.08629209461015765
0.2705,0.12054633762683134
0.271,0.08546096610558987
0.2715,-0.0055799423059120536
0.272,-0.1016313019585115
0.2725,-0.14959460452076334
0.273,-0.13087748924364245
0.2735,-0.06991853857547863
0.274,-0.011476347569872454
0.2745,0.012903657902535937
0.275,0.005583953633274337
0.2755,-0.004909322888354092
0.276,0.005875899054361209
0.2765,0.03596880687636318
0.277,0.06462363223108172
0.2775,0.07570926774915673
0.278,0.06827213128833244
0.2785,0.04906454636433567
0.279,0.02483608179708212
0.2795,0.004534315962657054
0.28,-0.0006570704369070045
0.2805,0.00830560655354371
0.281,0.004657970847726254
0.28150000000000003,-0.047856397797770726
0.28200000000000003,-0.15200845350742176
0.28250000000000003,-0.2545935999677662
0.28300000000000003,-0.2797816156735655
0.28350000000000003,-0.19190826318584608
0.28400000000000003,-0.02832536337973766
0.28450000000000003,0.1243470286548782
0.28500000000000003,0.18757647939212704
0.28550000000000003,0.14247378657421142
0.28600000000000003,0.04470127962603892
0.28650000000000003,-0.014060294110414361
0.28700000000000003,0.01821746412513668
0.28750000000000003,0.10415923423118864
0.28800000000000003,0.15118588947684375
0.2885,0.10334915056035547
0.289,-0.0031933986529509052
0.2895,-0.07426898809888932
0.29,-0.041812905168898525
0.2905,0.07870175347237436
0.291,0.20113208016756542
0.2915,0.23757255603420768
0.292,0.165999988982735
0.2925,0.04190043345781692
0.293,-0.05175046900658068
0.2935,-0.0695284401453489
0.294,-0.027626601245457107
0.2945,0.027160177993948795
0.295,0.06214683677757917
0.2955,0.06909078550770908
0.296,0.04677823831141989
0.2965,-0.0006613092751485659
0.297,-0.04633469157685933
0.2975,-0.046776782677697554
0.298,0.017382754600316522
0.2985,0.11244237954276
0.299,0.17129684286576136
0.2995,0.14444528998323364
0.3,0.03941793999527705
0.3005,-0.0792983898918431
0.301,-0.1309718252621787
0.3015,-0.07620639211936812
0.302,0.04923271121782792
0.3025,0.15683486312756312
0.303,0.17384560002731697
0.3035,0.10030511686197591
0.304,0.000665790747543098
0.3045,-0.06006176311114063
0.305,-0.07007960005206941
0.3055,-0.0654400109135541
0.306,-0.08091627590011922
0.3065,-0.11217359612065408
0.307,-0.12472598068782767
0.3075,-0.09297105710840482
0.308,-0.025064748031235064
0.3085,0.04483146221570748
0.309,0.07810457390928933
0.3095,0.05102232852558096
0.31,-0.025351858429816236
0.3105,-0.09484130399037352
0.311,-0.08467717837929037
0.3115,0.02836887445609606
0.312,0.17462466847964492
0.3125,0.23350745498707998
0.313,0.13941874072958646
0.3135,-0.050539979559566024
0.314,-0.20129755602799648
0.3145,-0.21651751594896043
0.315,-0.11366715509513148
0.3155,0.00826284894536667
0.316,0.06465439260996111
0.3165,0.049425569235175534
0.317,0.018779682173159385
0.3175,0.025255220625287726
0.318,0.06875118950233937
0.3185,0.10724069163986634
0.319,0.11107939834786251
0.3195,0.09717636304786952
0.32,0.09985208490442521
0.3205,0.11853992836085117
0.321,0.11902338698306716
0.3215,0.08636752042263832
0.322,0.047091857023285506
0.3225,0.027370242589244267
0.323,0.015405476637640622
0.3235,-0.013868442754490203
0.324,-0.05355586302694516
0.3245,-0.06950754880887658
0.325,-0.04455605281722981
0.3255,0.00447656294464224
0.326,0.05216269230562932
0.3265,0.08370649441298929
0.327,0.08587601749161126
0.3275,0.0434351021435661
0.328,-0.03842265204652798
0.3285,-0.11703180091295802
0.329,-0.1360416102700283
0.3295,-0.07657394747160422
0.33,0.01699302128105805
0.3305,0.0717657823697676
0.331,0.05348176504279655
0.3315,-0.003968048198648877
0.332,-0.03833833145103651
0.3325,-0.019551417266378247
0.333,0.034330382930975616
0.3335,0.08556887052820604
0.334,0.10386748007993654
0.3345,0.0749141732958403
0.335,0.006901996486209084
0.3355,-0.06389395682942998
0.336,-0.089174814495174
0.3365,-0.04665738892384445
0.337,0.036073852149918394
0.3375,0.10177335452717863
0.338,0.10846296212338845
0.3385,0.056483933252248056
0.339,-0.0149041617378529
0.3395,-0.04953737343565901
0.34,-0.011021040312751074
0.3405,0.0793644737591987
0.341,0.14634968297446088
0.3415,0.12681787671952344
0.342,0.04066823323174936
0.3425,-0.02163668951229229
0.343,0.003456101660980697
0.3435,0.07952794067732082
0.34400000000000003,0.1128414502900566
0.34450000000000003,0.06066257979853554
0.34500000000000003,-0.024990597229536338
0.34550000000000003,-0.06339749928766604
0.34600000000000003,-0.036532015572850574
0.34650000000000003,-0.0038989988803216705
0.34700000000000003,-0.03096478048733888
0.34750000000000003,-0.11186608656585671
0.34800000000000003,-0.170463318675944
0.34850000000000003,-0.1391693266695698
0.34900000000000003,-0.0291033867737987
0.34950000000000003,0.0837021931492124
0.35000000000000003,0.1359304121721066
0.35050000000000003,0.13237477721796423
0.35100000000000003,0.1240846460492597
0.35150000000000003,0.1387625843616296
0.352,0.1440023572494891
0.3525,0.0885511769356813
0.353,-0.02514900173055717
0.3535,-0.12667907758992725
0.354,-0.14352565750981675
0.3545,-0.07218801407650366
0.355,0.023965425611041376
0.3555,0.08083623104075753
0.356,0.08790759944915225
0.3565,0.07998962521648957
0.357,0.0880747305022897
0.3575,0.10579962142466555
0.358,0.10032280822016783
0.3585,0.04968206711227416
0.359,-0.030726585893294352
0.3595,-0.09555353942597074
0.36,-0.10436405699754239
0.3605,-0.05412553602496663
0.361,0.01849624375327735
0.3615,0.06524934505078345
0.362,0.06167094363665849
0.3625,0.025554433477064827
0.363,0.0028625590452617394
0.3635,0.023735210535083828
0.364,0.06587934971237809
0.3645,0.0725950461114169
0.365,0.017011832629611152
0.3655,-0.06107437591110266
0.366,-0.09506843481325884
0.3665,-0.06104348361356164
0.367,0.006160587223028736
0.3675,0.05767034304789445
0.368,0.07090835653275926
0.3685,0.0481939477347961
0.369,0.0020158309702125454
0.3695,-0.04256080903807378
0.37,-0.045451330019794865
0.3705,0.02005859197687554
0.371,0.12439110675351839
0.3715,0.18485252970403565
0.372,0.13766763134783155
0.3725,0.007902407679139172
0.373,-0.11067813784741608
0.3735,-0.14721649402233863
0.374,-0.1091180545225042
0.3745,-0.047901333893447896
0.375,0.003532510107005347
0.3755,0.04543074270916205
0.376,0.08170150392043385
0.3765,0.10040786157178938
0.377,0.08606542341581892
0.3775,0.04056183949593056
0.378,-0.011650030270271543
0.3785,-0.03671031223005977
0.379,-0.014618173650167769
0.3795,0.04004070987856924
0.38,0.07949379409747576
0.3805,0.05624441426303778
0.381,-0.034039280560467344
0.3815,-0.14017003997511068
0.382,-0.18792110610220839
0.3825,-0.13146988656469796
0.383,0.014212789998385534
0.3835,0.1792051977049567
0.384,0.27837139126295385
0.3845,0.26515514022915293
0.385,0.16602784060044176
0.3855,0.061103416141696155
0.386,0.014584312990510946
0.3865,0.01822398494171032
0.387,0.013386805645762665
0.3875,-0.029204602165076816
0.388,-0.068177629841431
0.3885,-0.0404226691281174
0.389,0.0580718976616614
0.3895,0.15275149963194934
0.39,0.15510678174617232
0.3905,0.04768281041737433
0.391,-0.09374059556853703
0.3915,-0.1642458164638564
0.392,-0.11816083247657579
0.3925,0.0030905493180908047
0.393,0.11800803354144343
0.3935,0.1654720604513659
0.394,0.1288100728982906
0.3945,0.03217523438416966
0.395,-0.06983565956290369
0.3955,-0.11615616327925987
0.396,-0.08043852867646997
0.3965,0.004139352820758091
0.397,0.07096671312074175
0.3975,0.07611211338173528
0.398,0.028456709590555778
0.3985,-0.028344897037171045
0.399,-0.05585889267555069
0.3995,-0.04717266466709401
0.4,-0.022589756071015873
0.4005,-0.004315936799433751
0.401,0.002289720737391837
0.4015,0.004320544987401367
0.402,0.005684588615403859
0.4025,0.0020068992447293318
0.403,-0.009585996193689588
0.4035,-0.02167968903788389
0.404,-0.02338042460359025
0.4045,-0.015063123885184581
0.405,-0.008545728352918723
0.4055,-0.008694988937350928
0.406,-0.00203270551116408
0.40650000000000003,0.03000294119251633
0.40700000000000003,0.09053006091931569
0.40750000000000003,0.16157113862269937
0.40800000000000003,0.21145432917380652
0.40850000000000003,0.20859113698281456
0.40900000000000003,0.14225707464369713
0.40950000000000003,0.03874087404963476
0.41000000000000003,-0.04782857914588118
0.41050000000000003,-0.07016149923124002
0.41100000000000003,-0.02321801090855812
0.41150000000000003,0.04901063301259752
0.41200000000000003,0.08871714722992641
0.41250000000000003,0.07684239549996137
0.41300000000000003,0.0472502777057918
0.41350000000000003,0.040830124349645336
0.41400000000000003,0.053816057419084976
0.41450000000000004,0.04497783348530143
0.41500000000000004,-0.009697260143142074
0.41550000000000004,-0.08328261749742294
0.41600000000000004,-0.12290369615864694
0.4165,-0.10100676984500016
0.417,-0.03550570412243475
0.4175,0.03431739368016381
0.418,0.07781133354291533
0.4185,0.07886988914899809
0.419,0.03219820715053071
0.4195,-0.04662943477965204
0.42,-0.10977199329452486
0.4205,-0.09913775945255252
0.421,-0.0013487595340581342
0.4215,0.12253060624920176
0.422,0.1838229340161725
0.4225,0.15170242851773777
0.423,0.07883331193918375
0.4235,0.0353306232011642
0.424,0.03457801630769948
0.4245,0.03788981605858189
0.425,0.01467866317671444
0.4255,-0.02789267321980806
0.426,-0.06985896794228179
0.4265,-0.10492263284859688
0.427,-0.13192039269629996
0.4275,-0.1380919752273964
0.428,-0.10884427523141228
0.4285,-0.05176026611941686
0.429,0.0015144645362030144
0.4295,0.022820845897743233
0.43,0.013777975293877644
0.4305,0.002296907167662097
0.431,0.016617573581686064
0.4315,0.06329358154485465
0.432,0.12073461428280596
0.4325,0.1493334416255878
0.433,0.12152692776974777
0.4335,0.05492828394514099
0.434,0.007917899800666844
0.4345,0.027851865531909537
0.435,0.10248479088544457
0.4355,0.16875965004886295
0.436,0.16955029583358047
0.4365,0.1001894479057375
0.437,0.006359290972463181
0.4375,-0.053812680001797016
0.438,-0.048218739583558996
0.4385,0.012291497772424208
0.439,0.08374457279873607
0.4395,0.11929606985704179
0.44,0.0984369288035241
0.4405,0.03374521010461402
0.441,-0.041249178003150276
0.4415,-0.0880928344374944
0.442,-0.08214169315197437
0.4425,-0.029803542744839488
0.443,0.035965604314427496
0.4435,0.08290551112628097
0.444,0.09813729910746988
0.4445,0.0829636823865657
0.445,0.04510795674735631
0.4455,0.0010606869989045076
0.446,-0.027742148859025623
0.4465,-0.031200786468907723
0.447,-0.0182548291681961
0.4475,-0.002789292648863625
0.448,0.013389451229532369
0.4485,0.03564242415100537
0.449,0.056299382404499235
0.4495,0.05028814790686354
0.45,-0.0006346287686370082
0.4505,-0.07916961812751683
0.451,-0.13455362613382899
0.4515,-0.12373264720466307
0.452,-0.05539433770801693
0.4525,0.01437119730197257
0.453,0.037248092025631854
0.4535,0.017466538653975305
0.454,-0.004460458249290667
0.4545,-0.002780163117081272
0.455,0.011649750805005918
0.4555,0.01605612822922819
0.456,0.007063849784783607
0.4565,0.0017190210521499348
0.457,0.014242774816490385
0.4575,0.0391715434078004
0.458,0.05702948164680717
0.4585,0.05182149134030711
0.459,0.023101986651321085
0.4595,-0.014686413583836794
0.46,-0.04483456798965898
0.4605,-0.061705621624741115
0.461,-0.06694592699378124
0.4615,-0.05326721374893584
0.462,-0.00587308311840253
0.4625,0.07334718085510177
0.463,0.15465711399569296
0.4635,0.20199325640402568
0.464,0.2009130394663558
0.4645,0.1645158676304089
0.465,0.12034913123458373
0.4655,0.09399270170257316
0.466,0.09675894378547678
0.4665,0.1205283041552601
0.467,0.1422899110213574
0.4675,0.13579462550717109
0.468,0.08540165213937362
0.4685,0.00011133436297161483
0.46900000000000003,-0.08067155905392828
0.46950000000000003,-0.10706385513478565
0.47000000000000003,-0.06175561413210304
0.47050000000000003,0.014707230400152546
0.47100000000000003,0.054260640195280554
0.47150000000000003,0.025263557459225615
0.47200000000000003,-0.038073290922509245
0.47250000000000003,-0.07459169447597214
0.47300000000000003,-0.05874067623137553
0.47350000000000003,-0.018186026128150897
0.47400000000000003,0.004550960779169496
0.47450000000000003,-0.0037563567770198085
0.47500000000000003,-0.02279022583962239
0.47550000000000003,-0.02963638980154005
0.47600000000000003,-0.025200605896619706
0.47650000000000003,-0.026804123155420273
0.47700000000000004,-0.038349668828347984
