tiempo_s,emg_mV
0.192,-0.03102418411635395
0.1925,-0.02741549887348496
0.193,0.01756131101058235
0.1935,0.07458897063329681
0.194,0.0870364550671941
0.1945,0.026837142678323975
0.195,-0.07242935483702814
0.1955,-0.14187205677684153
0.196,-0.1380906329165437
0.1965,-0.07729996367860101
0.197,-0.011588621832395072
0.1975,0.020066090275857963
0.198,0.01248654451599315
0.1985,-0.0216411777619112
0.199,-0.0675472471104062
0.1995,-0.10429141099960305
0.2,-0.10467211226400813
0.2005,-0.05780876189690806
0.201,0.011341596214280499
0.2015,0.05903481632319954
0.202,0.06412354352140708
0.2025,0.04637128516617865
0.203,0.039029219461000644
0.20350000000000001,0.049191407660801295
0.20400000000000001,0.05575330066720355
0.20450000000000002,0.04523472894381037
0.20500000000000002,0.03364638544972835
0.20550000000000002,0.04309236300254074
0.20600000000000002,0.06751561317353925
0.20650000000000002,0.07651774905789738
0.20700000000000002,0.05126047529593954
0.20750000000000002,0.004948933904411696
0.20800000000000002,-0.0337864204801615
0.2085,-0.04825648804749315
0.209,-0.04085763554501258
0.2095,-0.02183993374048527
0.21,0.0006001939469338548
0.2105,0.02148016795801973
0.211,0.03762991819267699
0.2115,0.047720062299720915
0.212,0.051767610285543
0.2125,0.04984698369833276
0.213,0.04215056381613515
0.2135,0.02992245230079312
0.214,0.016289393693065042
0.2145,0.007387723106381633
0.215,0.010411671611945091
0.2155,0.02582551803147827
0.216,0.04279048363826692
0.2165,0.04849560706298531
0.217,0.04263136265410176
0.2175,0.0370209975871035
0.218,0.038823970276217715
0.2185,0.039113957392173354
0.219,0.024111011765576163
0.2195,-0.0021827433015858717
0.22,-0.013418647949448817
0.2205,0.01369308789497974
0.221,0.06966357342813326
0.2215,0.11508674531627579
0.222,0.11708445622412242
0.2225,0.07868260807247954
0.223,0.02942723709917606
0.2235,-0.006082801119844136
0.224,-0.0243512210018799
0.2245,-0.03474794114643407
0.225,-0.04581939151373259
0.2255,-0.059455652330010704
0.226,-0.07066765545908175
0.2265,-0.07022158434727929
0.227,-0.05193602906266374
0.2275,-0.021352993685168707
0.228,0.004829964469544163
0.2285,0.01269380192756659
0.229,0.004584878416600817
0.2295,-0.005399296134370263
0.23,-0.008891497978811285
0.2305,-0.010535480173391466
0.231,-0.01685526594380673
0.2315,-0.02377677633826593
0.232,-0.020234061079980523
0.2325,-0.004003627292461429
0.233,0.010501110790822346
0.2335,0.005681654606371108
0.234,-0.017130689872977205
0.23450000000000001,-0.033897128696976156
0.23500000000000001,-0.020201127050211883
0.23550000000000001,0.024290845481937204
0.23600000000000002,0.07655087071577796
0.23650000000000002,0.11278296630591782
0.23700000000000002,0.12480030921047704
0.23750000000000002,0.115715287155288
0.23800000000000002,0.09001158186400976
0.23850000000000002,0.054058044391481014
0.23900000000000002,0.019859677845992817
0.23950000000000002,-0.0003397798433488232
0.24,-0.0029334995980765093
0.2405,0.006790304458098935
0.241,0.02216036139729091
0.2415,0.0411284846222013
0.242,0.06439658316170768
0.2425,0.08669975414124052
0.243,0.09240584931519212
0.2435,0.06645839887601296
0.244,0.012411968132792928
0.2445,-0.04402459872464586
0.245,-0.07247609348834246
0.2455,-0.06080634758098157
0.246,-0.025874118304340082
0.2465,-0.004185045161801954
0.247,-0.023484744421865125
0.2475,-0.07426466038408532
0.248,-0.11376881272224675
0.2485,-0.1074997988074581
0.249,-0.06415928441535786
0.2495,-0.021463985034238242
0.25,-0.0008320068977048149
0.2505,0.011700778238343753
0.251,0.03630506764088742
0.2515,0.06331111765855246
0.252,0.060713589539054084
0.2525,0.0180061264189223
0.253,-0.030638866729951246
0.2535,-0.0374279972060748
0.254,0.007216832239931531
0.2545,0.06257337172805202
0.255,0.08096053100828166
0.2555,0.05869255487500771
0.256,0.037467875528017544
0.2565,0.054864606207331586
0.257,0.10097401685345889
0.2575,0.1305244737644013
0.258,0.11316504872482244
0.2585,0.06153026124642676
0.259,0.011426449493110903
0.2595,-0.012259412432338612
0.26,-0.006857987641092131
0.2605,0.017067301385982104
0.261,0.04516506099918873
0.2615,0.06350726532710828
0.262,0.06241007834775625
0.2625,0.04080332910132869
0.263,0.007504902855202264
0.2635,-0.02315185185471847
0.264,-0.040090627397870116
0.2645,-0.04219575662326342
0.265,-0.03526941579985195
0.2655,-0.022271506771539606
0.266,-0.0009750640479209913
0.2665,0.026024483842287616
0.267,0.043873031300407
0.2675,0.034959922909907695
0.268,-0.003380696954534892
0.2685,-0.053742071882664735
0.269,-0.09022530347214042
0.2695,-0.09265983785850997
0.27,-0.05484967752675983
0.2705,0.011153631583852703
0.271,0.07736290348005921
0.2715,0.11400140160009413
0.272,0.10828787643383604
0.2725,0.07310977023733367
0.273,0.03941162421658707
0.2735,0.03578065908467667
0.274,0.06446645491767584
0.2745,0.09238276492815607
0.275,0.07475528644572985
0.2755,-0.0006150741211653642
0.276,-0.09253024286632903
0.2765,-0.13752506727838693
0.277,-0.10564685888735029
0.2775,-0.025212502671284574
0.278,0.0448234968444274
0.2785,0.0630899874447101
0.279,0.03073311352704794
0.2795,-0.018928473517496193
0.28,-0.047151428817625116
0.2805,-0.03254794803709482
0.281,0.018161553059824333
0.28150000000000003,0.0742918937624054
0.28200000000000003,0.10039942228532367
0.28250000000000003,0.08148838752467663
0.28300000000000003,0.035918616539602974
0.28350000000000003,0.0007563956261618679
0.28400000000000003,-0.003149400779813755
0.28450000000000003,0.008669034674564896
0.28500000000000003,0.0063633691704879
0.28550000000000003,-0.01344712299289548
0.28600000000000003,-0.021287349970736974
0.28650000000000003,0.006022182985121869
0.28700000000000003,0.05017654936826156
0.28750000000000003,0.06591454573130778
0.28800000000000003,0.02987130809965806
0.2885,-0.03142592455673929
0.289,-0.06536299789556126
0.2895,-0.04378279783688514
0.29,0.013110600473942732
0.2905,0.06338409675892262
0.291,0.08735807357335587
0.2915,0.0980794942788758
0.292,0.11139677243768294
0.2925,0.11830479364281749
0.293,0.09615428112814076
0.2935,0.043219235840934504
0.294,-0.010595789298372406
0.2945,-0.03371936252894197
0.295,-0.026712382049365074
0.2955,-0.017412047728860187
0.296,-0.024676099768602203
0.2965,-0.037181403177902986
0.297,-0.03235716179512413
0.2975,-0.008744154846367713
0.298,0.010144178436340287
0.2985,0.004251030319768978
0.299,-0.018951841798474495
0.2995,-0.03331788982603899
0.3,-0.022174912984886063
0.3005,0.007446535856627594
0.301,0.035018060828676326
0.3015,0.04414427512014531
0.302,0.03133461216560257
0.3025,0.0063745086790039165
0.303,-0.010494357731481352
0.3035,0.0019618119149190667
0.304,0.048140133004747704
0.3045,0.10474474366189752
0.305,0.13388447772405293
0.3055,0.11167384117208214
0.306,0.046255440129455566
0.3065,-0.028481996284773693
0.307,-0.07592220431691553
0.3075,-0.07978577726740163
0.308,-0.052615381193177276
0.3085,-0.023782770138802877
0.309,-0.014956453098802187
0.3095,-0.02250651592664479
0.31,-0.023102373727991753
0.3105,0.0014239719691207442
0.311,0.04345033622138194
0.3115,0.07413260448722131
0.312,0.06993511726628956
0.3125,0.036248929801609035
0.313,0.005440149553588824
0.3135,0.009666630760160855
0.314,0.05138395003999817
0.3145,0.09762765414393917
0.315,0.10541490341397884
0.3155,0.05906801408376925
0.316,-0.01306930047843113
0.3165,-0.06036074676595203
0.317,-0.05283400079146346
0.3175,-0.004935160591557497
0.318,0.0435230963657691
0.3185,0.06734050343540275
0.319,0.07178139303628747
0.3195,0.07165057216484826
0.32,0.06813405757371004
0.3205,0.053694120074769244
0.321,0.03048424073011055
0.3215,0.012241741296531385
0.322,0.009239352159253868
0.3225,0.0186130061996005
0.323,0.02946633018030837
0.3235,0.03214706665220718
0.324,0.022510497931603417
0.3245,0.0031326894332530625
0.325,-0.016187907573353484
0.3255,-0.022088276276627274
0.326,-0.007897451133757056
0.3265,0.01596714993233104
0.327,0.02538495438257673
0.3275,0.0037671469649235307
0.328,-0.03896457131167218
0.3285,-0.07258244752519508
0.329,-0.07100462265258678
0.3295,-0.029267478947060763
0.33,0.03595223810527095
0.3305,0.09368466038156743
0.331,0.11090986566658584
0.3315,0.07117933443724718
0.332,-0.010780145477086245
0.3325,-0.09320759581002268
0.333,-0.1296075501852442
0.3335,-0.09622275669552535
0.334,-0.010952414428041207
0.3345,0.07139039265576543
0.335,0.09424607743967758
0.3355,0.043665823634742716
0.336,-0.036420292540119144
0.3365,-0.07600902535108912
0.337,-0.035530610899475984
0.3375,0.060583874978394105
0.338,0.14456200921743004
0.3385,0.16069149827241416
0.339,0.10351587016481853
0.3395,0.011511800719135875
0.34,-0.06416765347421781
0.3405,-0.08611400777738426
0.341,-0.045408057014325987
0.3415,0.03336795631226573
0.342,0.10441646473401515
0.3425,0.12960075610776592
0.343,0.10154813827994123
0.3435,0.04326670723999904
0.34400000000000003,-0.00805896046819599
0.34450000000000003,-0.019431973309689488
0.34500000000000003,0.02006231178079902
0.34550000000000003,0.08710309924509933
0.34600000000000003,0.13300859676313612
0.34650000000000003,0.11756477166770343
0.34700000000000003,0.043469734160602916
0.34750000000000003,-0.0424380208360771
0.34800000000000003,-0.08690472134348828
0.34850000000000003,-0.07257711384758714
0.34900000000000003,-0.02450987988279458
0.34950000000000003,0.020114082948979962
0.35000000000000003,0.04198122325505121
0.35050000000000003,0.04277889497303338
0.35100000000000003,0.03193677042949865
0.35150000000000003,0.017231687040916373
0.352,0.0018388094809311572
0.3525,-0.01590962151946182
0.353,-0.036073228013447936
0.3535,-0.04686757831251147
0.354,-0.029320726189948368
0.3545,0.017871126399729292
0.355,0.06371420471949646
0.3555,0.06940911752977962
0.356,0.029665692565546603
0.3565,-0.02054830815191095
0.357,-0.04316069199669075
0.3575,-0.03042946842110211
0.358,0.0025155442499527406
0.3585,0.04343663833960894
0.359,0.08688614711448575
0.3595,0.11953124782882849
0.36,0.11880638723540447
0.3605,0.07252787709686838
0.361,-0.002777929646676145
0.3615,-0.0649953984964088
0.362,-0.07267942646220596
0.3625,-0.019072084744023388
0.363,0.053877606429703254
0.3635,0.08293037103181268
0.364,0.03790338773270618
0.3645,-0.047646947159441205
0.365,-0.10494942433105321
0.3655,-0.09132064645413843
0.366,-0.023014965528550962
0.3665,0.04689104701612408
0.367,0.07667858997139812
0.3675,0.06598543905088547
0.368,0.047527920082788035
0.3685,0.05293612709681496
0.369,0.08477061279674232
0.3695,0.11921882584333338
0.37,0.1315778271149803
0.3705,0.11383611853838302
0.371,0.06960840687857367
0.3715,0.004457010826341671
0.372,-0.06859132438943684
0.3725,-0.12085765998736193
0.373,-0.12315719877896923
0.3735,-0.07662445456701475
0.374,-0.019207313547042675
0.3745,0.008742205191919967
0.375,0.003461789797923918
0.3755,-0.004152958056803694
0.376,0.01299746840329115
0.3765,0.05083690856088652
0.377,0.08572359500324077
0.3775,0.10193984803102028
0.378,0.10051759200592573
0.3785,0.08847014336059023
0.379,0.06909549765171037
0.3795,0.042107151913553395
0.38,0.00885983790516535
0.3805,-0.02272292313092062
0.381,-0.039093310600208424
0.3815,-0.030448886833293682
0.382,-0.00012731272173058597
0.3825,0.0365757138308165
0.383,0.06137251508114848
0.3835,0.059701446103186166
0.384,0.025189083577002194
0.3845,-0.03292686461927801
0.385,-0.08656833584283906
0.3855,-0.1020820764229741
0.386,-0.06408853631622993
0.3865,0.011217257651891166
0.387,0.08446145476422698
0.3875,0.11615570057784856
0.388,0.0904921193120986
0.3885,0.026309807976923158
0.389,-0.03445202926127266
0.3895,-0.056333967295606774
0.39,-0.034442821583966936
0.3905,0.009334383270444849
0.391,0.05014298723093009
0.3915,0.07368785092360285
0.392,0.06982819293083392
0.3925,0.029440844392963066
0.393,-0.04024826195024656
0.3935,-0.10229233439925019
0.394,-0.10770387279562596
0.3945,-0.04021805173218912
0.395,0.05580739102556709
0.3955,0.10601813305114507
0.396,0.07642524673081279
0.3965,0.008460572984382282
0.397,-0.025057184175465735
0.3975,0.006026891463070913
0.398,0.06791639779485126
0.3985,0.10874621303507194
0.399,0.11093911232663546
0.3995,0.09681890098071427
0.4,0.09511035806846069
0.4005,0.11026848108420795
0.401,0.1208324466235069
0.4015,0.10125138346625902
0.402,0.04555994117046761
0.4025,-0.02494400865360575
0.403,-0.07409033807544299
0.4035,-0.07386763005927434
0.404,-0.022349757594368774
0.4045,0.05477109880709384
0.405,0.11896614150218716
0.4055,0.14133827552546735
0.406,0.1200641035655552
0.40650000000000003,0.07950364573878047
0.40700000000000003,0.04901502548382181
0.40750000000000003,0.03864175503838585
0.40800000000000003,0.032790633764326914
0.40850000000000003,0.006531990819172864
0.40900000000000003,-0.049422411986420924
0.40950000000000003,-0.11636638283316898
0.41000000000000003,-0.16045633876436288
0.41050000000000003,-0.16021974163452718
0.41100000000000003,-0.1218909223587942
0.41150000000000003,-0.06881797701130479
0.41200000000000003,-0.019661237719401488
0.41250000000000003,0.0206676313191504
0.41300000000000003,0.0515257572401624
0.41350000000000003,0.06544124627943688
0.41400000000000003,0.053492768488347456
0.41450000000000004,0.021081039399075133
0.41500000000000004,-0.010021087817547222
0.41550000000000004,-0.020026609700761967
0.41600000000000004,-0.008215171575030206
0.4165,0.00971857273854258
0.417,0.016780482805202526
0.4175,0.005836511507247377
0.418,-0.017688588242959324
0.4185,-0.03862419062038808
0.419,-0.04112522503469604
0.4195,-0.022215074900995932
0.42,0.00315585296301147
0.4205,0.016317287063373834
0.421,0.016386023553780684
0.4215,0.022328256184417847
0.422,0.04915932910984411
0.4225,0.0866075651728425
0.423,0.10859151775950891
0.4235,0.10251503768614698
0.424,0.08206251797162231
0.4245,0.06917888315795523
0.425,0.06870374559049154
0.4255,0.06622796690718626
0.426,0.04978316728870632
0.4265,0.02524457714469213
0.427,0.00535522836290562
0.4275,-0.007373774690580141
0.428,-0.015069394265606518
0.4285,-0.008316651150046143
0.429,0.026355078585090695
0.4295,0.07939871955713998
0.43,0.11313389091655167
0.4305,0.09551927017819792
0.431,0.037609534111498324
0.4315,-0.011065496404611542
0.432,-0.009806320030991817
0.4325,0.03372193543023346
0.433,0.0764976884046234
0.4335,0.0886034260428984
0.434,0.07849017967186353
0.4345,0.06947984462230332
0.435,0.06416916385599056
0.4355,0.04234541891416147
0.436,-0.010052048230032355
0.4365,-0.07735306774807266
0.437,-0.11922022326815827
0.4375,-0.10110530557708948
0.438,-0.02812013713182293
0.4385,0.05050933300746325
0.439,0.07996750052582795
0.4395,0.04761539090574028
0.44,-0.010022476119636137
0.4405,-0.047217388675831556
0.441,-0.05123107714341022
0.4415,-0.044489499022150304
0.442,-0.051295442920108535
0.4425,-0.0675532780347736
0.443,-0.06285403356558987
0.4435,-0.012925189939436345
0.444,0.06689626288071134
0.4445,0.12425490241605593
0.445,0.11584856574922575
0.4455,0.054140695236732074
0.446,0.0011888247007360228
0.4465,0.008622283862725906
0.447,0.06448627759784811
0.4475,0.10625331242632491
0.448,0.08716963045280089
0.4485,0.02144072437318959
0.449,-0.0375517778433463
0.4495,-0.051166204715492526
0.45,-0.02162002180258722
0.4505,0.02153046270228124
0.451,0.04624191761013871
0.4515,0.035135383358394924
0.452,-0.005384241062695089
0.4525,-0.04655740588792447
0.453,-0.05453831226206216
0.4535,-0.015830176594164087
0.454,0.049124893426681485
0.4545,0.0987499635101446
0.455,0.10326479698416877
0.4555,0.07050696761616178
0.456,0.037825044770425024
0.4565,0.034064968000137155
0.457,0.050191698863994175
0.4575,0.05281512606234367
0.458,0.026806402546107118
0.4585,-0.0055343493842346545
0.459,-0.014534266526819207
0.4595,-0.002812206722027438
0.46,-0.0015293507654252437
0.4605,-0.02928963502631694
0.461,-0.06670590246826077
0.4615,-0.07558842784516544
0.462,-0.038206644122344174
0.4625,0.025876012018894258
0.463,0.07918109136674023
0.4635,0.09770299312981261
0.464,0.0835565742195807
0.4645,0.05402957695573569
0.465,0.02497927183969681
0.4655,0.004384309344494443
0.466,-0.0031801793245966126
0.4665,0.008486923301495072
0.467,0.04230802635162714
0.4675,0.08601881622288468
0.468,0.11091674175379507
0.4685,0.09191967558319297
0.46900000000000003,0.03320599865687156
0.46950000000000003,-0.028586298885894895
0.47000000000000003,-0.05143014897513577
0.47050000000000003,-0.022270416964648654
0.47100000000000003,0.03313968714463541
0.47150000000000003,0.07461175929839563
0.47200000000000003,0.08242859978737942
0.47250000000000003,0.06794343829960015
0.47300000000000003,0.052392579387494385
0.47350000000000003,0.04331047508885598
0.47400000000000003,0.035950367219101595
0.47450000000000003,0.029117817665041158
0.47500000000000003,0.028033067635418647
0.47550000000000003,0.03287164105609008
0.47600000000000003,0.034051301319128265
0.47650000000000003,0.0223384854889702
0.47700000000000004,0.0008310333752371921
